,geo_code,polygon_area_centroid,polygon_area,polygon_bounds,axes_radius_degrees,polygon_area_meters,axes_radius_meters,axes_radius_meters_extended
459,E00023452,"{""lat"": 51.516964578988286, ""lng"": -0.18715214340002467}",1.7776446388043595e-06,"{""lng_min"": -0.188236240573021, ""lat_min"": 51.51609837177346, ""lng_max"": -0.186206026696525, ""lat_max"": 51.51771700085743}","{""lat"": 0.0008662072148268862, ""lng"": 0.0010840971729963178}",13723.826069003379,"{""lat"": 96.87270607656683, ""lng"": 75.906679171836}","{""lat"": 396.8727060765668, ""lng"": 375.906679171836}"
460,E00024026,"{""lat"": 51.49170667538955, ""lng"": -0.12959373166872964}",1.958743668927048e-06,"{""lng_min"": -0.130876430168815, ""lat_min"": 51.49074280723571, ""lng_max"": -0.128274487071296, ""lat_max"": 51.49233884742537}","{""lat"": 0.000963868153839087, ""lng"": 0.0013192445974336553}",15130.637752498686,"{""lat"": 106.85060853837058, ""lng"": 90.4412588874111}","{""lat"": 406.8506085383706, ""lng"": 390.4412588874111}"
461,E00175202,"{""lat"": 51.48653959101035, ""lng"": -0.13573100194432536}",5.064665139813363e-07,"{""lng_min"": -0.136187719292812, ""lat_min"": 51.48616283556799, ""lng_max"": -0.135234544099409, ""lat_max"": 51.48702133186141}","{""lat"": 0.00048174085106467146, ""lng"": 0.0004964578449163648}",3912.7079439975255,"{""lat"": 53.06849106712616, ""lng"": 35.53469690808561}","{""lat"": 353.06849106712616, ""lng"": 335.5346969080856}"
462,E00023700,"{""lat"": 51.51058288498098, ""lng"": -0.1887367571525267}",2.7466808795763543e-06,"{""lng_min"": -0.190455727305606, ""lat_min"": 51.51005209813025, ""lng_max"": -0.186951721149725, ""lat_max"": 51.51140824438675}","{""lat"": 0.0008253594057734404, ""lng"": 0.0017850360028016932}",21207.93891550008,"{""lat"": 92.77448325988371, ""lng"": 124.74975263595115}","{""lat"": 392.7744832598837, ""lng"": 424.74975263595115}"
463,E00023781,"{""lat"": 51.52655881088291, ""lng"": -0.18866342835569425}",1.6253673475599226e-06,"{""lng_min"": -0.189759338362516, ""lat_min"": 51.52568212313791, ""lng_max"": -0.187352285185003, ""lat_max"": 51.527293449478194}","{""lat"": 0.0008766877449986055, ""lng"": 0.0013111431706912535}",12545.585228000911,"{""lat"": 96.63225292757852, ""lng"": 92.62027590558864}","{""lat"": 396.6322529275785, ""lng"": 392.62027590558864}"
464,E00023842,"{""lat"": 51.5173252913132, ""lng"": -0.14727123720428956}",6.398877776516937e-06,"{""lng_min"": -0.149045855894341, ""lat_min"": 51.51563596474129, ""lng_max"": -0.145299691764401, ""lat_max"": 51.51917866492608}","{""lat"": 0.0018533736128816258, ""lng"": 0.0019715454398885612}",49401.27803650204,"{""lat"": 204.54238451700076, ""lng"": 140.72047218703665}","{""lat"": 504.54238451700076, ""lng"": 440.72047218703665}"
465,E00023609,"{""lat"": 51.524370946051455, ""lng"": -0.19611471378403333}",1.4110172796428322e-06,"{""lng_min"": -0.197194329392772, ""lat_min"": 51.523636569681486, ""lng_max"": -0.194888752021392, ""lat_max"": 51.525061280193746}","{""lat"": 0.000734376369969425, ""lng"": 0.0012259617626413366}",10891.581663497893,"{""lat"": 79.86891815060517, ""lng"": 86.56701557186898}","{""lat"": 379.86891815060517, ""lng"": 386.567015571869}"
466,E00024133,"{""lat"": 51.51371320024397, ""lng"": -0.13108840324538135}",5.834678242467729e-06,"{""lng_min"": -0.133910917166182, ""lat_min"": 51.51217476846617, ""lng_max"": -0.129010722843756, ""lat_max"": 51.515320755905094}","{""lat"": 0.0016075556611241382, ""lng"": 0.0028225139208006567}",45049.35057850001,"{""lat"": 180.38394166811486, ""lng"": 194.59662256238516}","{""lat"": 480.38394166811486, ""lng"": 494.59662256238516}"
467,E00023789,"{""lat"": 51.53283513521421, ""lng"": -0.18766393540359363}",2.56712788930684e-06,"{""lng_min"": -0.189571538620463, ""lat_min"": 51.531698263248046, ""lng_max"": -0.18610313880626, ""lat_max"": 51.534146736629076}","{""lat"": 0.0013116014148621957, ""lng"": 0.0019076032168693635}",19811.972701001607,"{""lat"": 143.0507641749282, ""lng"": 135.61668723530602}","{""lat"": 443.0507641749282, ""lng"": 435.616687235306}"
468,E00023508,"{""lat"": 51.51508420211331, ""lng"": -0.1615862825252889}",2.11076150863381e-06,"{""lng_min"": -0.162901750945206, ""lat_min"": 51.514206562032186, ""lng_max"": -0.160256734304491, ""lat_max"": 51.51594510225826}","{""lat"": 0.0008776400811214558, ""lng"": 0.0013295482207978937}",16296.413986999381,"{""lat"": 97.6587760646944, ""lng"": 91.411939023179}","{""lat"": 397.6587760646944, ""lng"": 391.411939023179}"
469,E00023589,"{""lat"": 51.528666469115066, ""lng"": -0.20023277720616287}",1.5382735804186243e-06,"{""lng_min"": -0.201710662949513, ""lat_min"": 51.52794435340268, ""lng_max"": -0.198258387555298, ""lat_max"": 51.529790313061014}","{""lat"": 0.0011238439459475558, ""lng"": 0.001974389650864855}",11872.738842498678,"{""lat"": 123.16975574954995, ""lng"": 138.92678545275703}","{""lat"": 423.16975574954995, ""lng"": 438.92678545275703}"
470,E00023820,"{""lat"": 51.52088625295831, ""lng"": -0.14407028415002046}",1.2161924232041564e-06,"{""lng_min"": -0.145157379017187, ""lat_min"": 51.5203745613481, ""lng_max"": -0.143042290514233, ""lat_max"": 51.521323116921025}","{""lat"": 0.0005116916102139157, ""lng"": 0.0010870948671665437}",9388.662560995694,"{""lat"": 56.05429569623084, ""lng"": 74.83933333586901}","{""lat"": 356.05429569623084, ""lng"": 374.839333335869}"
471,E00023733,"{""lat"": 51.5120440413415, ""lng"": -0.18040451678675762}",2.074089684263457e-06,"{""lng_min"": -0.181605134718974, ""lat_min"": 51.511390694852096, ""lng_max"": -0.178644296995662, ""lat_max"": 51.512794268623885}","{""lat"": 0.0007502272823884937, ""lng"": 0.001760219791095613}",16014.210564002053,"{""lat"": 83.54410065867705, ""lng"": 122.72598293889314}","{""lat"": 383.54410065867705, ""lng"": 422.72598293889314}"
472,E00023708,"{""lat"": 51.515026793947214, ""lng"": -0.1825886983018332}",1.3451494089446403e-06,"{""lng_min"": -0.183372738854038, ""lat_min"": 51.51410289368134, ""lng_max"": -0.181643081809915, ""lat_max"": 51.51603858111836}","{""lat"": 0.0010117871711443627, ""lng"": 0.0009456164919181831}",10385.321683498361,"{""lat"": 113.12035617491347, ""lng"": 66.37159405241255}","{""lat"": 413.12035617491347, ""lng"": 366.37159405241255}"
473,E00023414,"{""lat"": 51.53393231537964, ""lng"": -0.1787851136294793}",4.427036439967665e-07,"{""lng_min"": -0.179402247589121, ""lat_min"": 51.53341699679256, ""lng_max"": -0.178193106290231, ""lat_max"": 51.53428596104275}","{""lat"": 0.0005153185870767629, ""lng"": 0.0006171339596416914}",3416.5246449993283,"{""lat"": 57.39444465289125, ""lng"": 42.75330454634968}","{""lat"": 357.39444465289125, ""lng"": 342.7533045463497}"
474,E00175247,"{""lat"": 51.52317577813671, ""lng"": -0.18651989890564927}",6.866946141329858e-07,"{""lng_min"": -0.187246912545527, ""lat_min"": 51.52278626204446, ""lng_max"": -0.185857849152472, ""lat_max"": 51.52382913927022}","{""lat"": 0.0006533611335086675, ""lng"": 0.0007270136398777327}",5300.725996999537,"{""lat"": 73.01726919336943, ""lng"": 49.92647781781852}","{""lat"": 373.01726919336943, ""lng"": 349.9264778178185}"
475,E00023447,"{""lat"": 51.53566520792954, ""lng"": -0.18546534072543827}",4.544791457807662e-06,"{""lng_min"": -0.187575656551188, ""lat_min"": 51.53471553665454, ""lng_max"": -0.183407770185239, ""lat_max"": 51.53679609537775}","{""lat"": 0.0011308874482125475, ""lng"": 0.00211031582574972}",35072.59512249509,"{""lat"": 128.65462028511683, ""lng"": 145.07001562556252}","{""lat"": 428.65462028511683, ""lng"": 445.0700156255625}"
476,E00023495,"{""lat"": 51.51787152692221, ""lng"": -0.16009420776570804}",1.8081726498967776e-06,"{""lng_min"": -0.161106610969493, ""lat_min"": 51.51671970488041, ""lng_max"": -0.159050016299503, ""lat_max"": 51.518757871450426}","{""lat"": 0.0011518220417983116, ""lng"": 0.0010441914662050467}",13959.396937999974,"{""lat"": 127.52399508233066, ""lng"": 75.33053583092988}","{""lat"": 427.52399508233066, ""lng"": 375.3305358309299}"
477,E00023905,"{""lat"": 51.52819744311939, ""lng"": -0.17970940478229258}",3.1410865636362627e-06,"{""lng_min"": -0.181455039884481, ""lat_min"": 51.52727183601845, ""lng_max"": -0.177882395156085, ""lat_max"": 51.52916266050541}","{""lat"": 0.0009652173860246194, ""lng"": 0.0018270096262075763}",24244.062968497747,"{""lat"": 107.3428142038756, ""lng"": 128.28749223682098}","{""lat"": 407.3428142038756, ""lng"": 428.287492236821}"
478,E00024101,"{""lat"": 51.5212023304339, ""lng"": -0.19343118326628658}",2.57491731255816e-06,"{""lng_min"": -0.19474139005008, ""lat_min"": 51.5202046050709, ""lng_max"": -0.19191229992895, ""lat_max"": 51.52240160524627}","{""lat"": 0.0011992748123716979, ""lng"": 0.001518883337336574}",19877.046848499005,"{""lat"": 132.51039223498083, ""lng"": 106.22823594708461}","{""lat"": 432.5103922349808, ""lng"": 406.2282359470846}"
479,E00024033,"{""lat"": 51.495653892826546, ""lng"": -0.13824190746615678}",1.1335396029340045e-06,"{""lng_min"": -0.139058852105161, ""lat_min"": 51.494983293446964, ""lng_max"": -0.136986970836048, ""lat_max"": 51.49630695623295}","{""lat"": 0.0006705993795819154, ""lng"": 0.0012549366301087828}",8755.435802498132,"{""lat"": 74.96374016284244, ""lng"": 85.64874901715666}","{""lat"": 374.96374016284244, ""lng"": 385.64874901715666}"
480,E00023577,"{""lat"": 51.52155416611354, ""lng"": -0.1653498916220514}",1.8546831983868478e-06,"{""lng_min"": -0.16638078771594, ""lat_min"": 51.52075005131441, ""lng_max"": -0.164343950006346, ""lat_max"": 51.52233711195532}","{""lat"": 0.000804114799130673, ""lng"": 0.0010308960938885947}",14317.287322503538,"{""lat"": 89.6552166272304, ""lng"": 73.23163170192856}","{""lat"": 389.6552166272304, ""lng"": 373.23163170192856}"
481,E00023688,"{""lat"": 51.4975944183037, ""lng"": -0.15051931212166395}",3.823528144217773e-06,"{""lng_min"": -0.152296469418191, ""lat_min"": 51.49641607358949, ""lng_max"": -0.148424934167282, ""lat_max"": 51.4989154718422}","{""lat"": 0.0013210535385042022, ""lng"": 0.002094377954381943}",29531.418646503083,"{""lat"": 146.49559143625083, ""lng"": 144.02246156986803}","{""lat"": 446.49559143625083, ""lng"": 444.022461569868}"
482,E00175199,"{""lat"": 51.514983743684674, ""lng"": -0.19047704581265065}",1.2681537413670806e-06,"{""lng_min"": -0.191256191170692, ""lat_min"": 51.514266840682765, ""lng_max"": -0.189851573729228, ""lat_max"": 51.51559431366556}","{""lat"": 0.0007169030019085199, ""lng"": 0.0007791453580413554}",9790.847292999631,"{""lat"": 79.8876689451863, ""lng"": 55.377780649927445}","{""lat"": 379.8876689451863, ""lng"": 355.37778064992744}"
483,E00023605,"{""lat"": 51.52512035591856, ""lng"": -0.19387598738948797}",3.007251798286323e-06,"{""lng_min"": -0.195779333085438, ""lat_min"": 51.5240979763865, ""lng_max"": -0.191444602074225, ""lat_max"": 51.526004883404916}","{""lat"": 0.0010223795320598583, ""lng"": 0.0024313853152629628}",23212.49379350164,"{""lat"": 113.94674982491415, ""lng"": 167.64000598946586}","{""lat"": 413.94674982491415, ""lng"": 467.64000598946586}"
484,E00023684,"{""lat"": 51.49966300486658, ""lng"": -0.16925390836141557}",1.7719821218865589e-06,"{""lng_min"": -0.170393923938906, ""lat_min"": 51.49890311326996, ""lng_max"": -0.168128701321892, ""lat_max"": 51.50045942989533}","{""lat"": 0.000796425028745773, ""lng"": 0.0011400155774904386}",13685.361493497538,"{""lat"": 88.54394509561826, ""lng"": 77.80415024992544}","{""lat"": 388.54394509561826, ""lng"": 377.80415024992544}"
485,E00023749,"{""lat"": 51.52521188646936, ""lng"": -0.18851113137460457}",2.408749503405577e-06,"{""lng_min"": -0.190321190008516, ""lat_min"": 51.524433299354655, ""lng_max"": -0.186643717051321, ""lat_max"": 51.52596123830563}","{""lat"": 0.0007785871147021339, ""lng"": 0.0018674143232835783}",18592.755959500726,"{""lat"": 87.932976921089, ""lng"": 128.864727589651}","{""lat"": 387.932976921089, ""lng"": 428.864727589651}"
486,E00175216,"{""lat"": 51.518357450836135, ""lng"": -0.17226715193065562}",7.162238356198848e-07,"{""lng_min"": -0.17300284173627, ""lat_min"": 51.51797500967199, ""lng_max"": -0.171613206027763, ""lat_max"": 51.51875751094204}","{""lat"": 0.00040006010590332153, ""lng"": 0.0007356898056143923}",5529.278026500559,"{""lat"": 44.56857226387365, ""lng"": 51.461804620106705}","{""lat"": 344.56857226387365, ""lng"": 351.4618046201067}"
487,E00023763,"{""lat"": 51.52083425692545, ""lng"": -0.1794057112339044}",2.884264517845214e-06,"{""lng_min"": -0.180959725867798, ""lat_min"": 51.52009144246811, ""lng_max"": -0.177707751268038, ""lat_max"": 51.52186533389975}","{""lat"": 0.0010310769743000492, ""lng"": 0.0016979599658663858}",22265.389090498153,"{""lat"": 115.0387334630941, ""lng"": 117.44471025874373}","{""lat"": 415.0387334630941, ""lng"": 417.4447102587437}"
488,E00023890,"{""lat"": 51.53316107875137, ""lng"": -0.16690964256186866}",1.1332051540368394e-06,"{""lng_min"": -0.167771712678081, ""lat_min"": 51.53254874492666, ""lng_max"": -0.166051347335022, ""lat_max"": 51.53397762952409}","{""lat"": 0.0008165507727184718, ""lng"": 0.0008620701162123379}",8745.599364503578,"{""lat"": 90.49066229406162, ""lng"": 60.04514330776874}","{""lat"": 390.4906622940616, ""lng"": 360.04514330776874}"
489,E00023811,"{""lat"": 51.5224510104279, ""lng"": -0.1499390647547438}",3.947515986818244e-06,"{""lng_min"": -0.151309123063549, ""lat_min"": 51.521327964131125, ""lng_max"": -0.148673803260508, ""lat_max"": 51.52349102983691}","{""lat"": 0.0011230462967759536, ""lng"": 0.0013700583088051832}",30472.60342400002,"{""lat"": 125.31199248629855, ""lng"": 95.08619789779186}","{""lat"": 425.31199248629855, ""lng"": 395.08619789779186}"
490,E00024065,"{""lat"": 51.49016424325969, ""lng"": -0.14525594253918533}",1.0279227394808987e-06,"{""lng_min"": -0.146269520758428, ""lat_min"": 51.48969127329885, ""lng_max"": -0.143854478149125, ""lat_max"": 51.4906504776005}","{""lat"": 0.00048623434080496963, ""lng"": 0.0014014643900603363}",7940.5681589988535,"{""lat"": 53.95634968887316, ""lng"": 98.03898588439915}","{""lat"": 353.95634968887316, ""lng"": 398.03898588439915}"
491,E00023424,"{""lat"": 51.53157139578112, ""lng"": -0.17770983851763247}",1.8994663970753675e-06,"{""lng_min"": -0.178471681639693, ""lat_min"": 51.53066868642776, ""lng_max"": -0.176750848215712, ""lat_max"": 51.53265913790503}","{""lat"": 0.001087742123907276, ""lng"": 0.0009589903019204815}",14659.721033003365,"{""lat"": 120.47510317582055, ""lng"": 67.95030041399878}","{""lat"": 420.47510317582055, ""lng"": 367.9503004139988}"
492,E00175186,"{""lat"": 51.51728526668994, ""lng"": -0.17553077510040646}",1.5964053357431414e-05,"{""lng_min"": -0.179274111178268, ""lat_min"": 51.51542382935658, ""lng_max"": -0.172178094886831, ""lat_max"": 51.51907977515281}","{""lat"": 0.0018614373333605272, ""lng"": 0.0037433360778615365}",123245.93808999346,"{""lat"": 207.72718436512514, ""lng"": 259.5305590184871}","{""lat"": 507.72718436512514, ""lng"": 559.5305590184871}"
493,E00023629,"{""lat"": 51.51299960395036, ""lng"": -0.16591220235626522}",1.541559721410979e-06,"{""lng_min"": -0.167368100920772, ""lat_min"": 51.512498928617205, ""lng_max"": -0.164666293722391, ""lat_max"": 51.51380596163377}","{""lat"": 0.0008063576834089758, ""lng"": 0.0014558985645067857}",11902.330679500827,"{""lat"": 90.45598449130193, ""lng"": 100.78061958996113}","{""lat"": 390.45598449130193, ""lng"": 400.78061958996113}"
494,E00175187,"{""lat"": 51.51855329149098, ""lng"": -0.1697110431625961}",3.532816825379418e-06,"{""lng_min"": -0.172091621701773, ""lat_min"": 51.51741917107284, ""lng_max"": -0.168038001799958, ""lat_max"": 51.5198221265355}","{""lat"": 0.0012688350445202445, ""lng"": 0.002380578539176892}",27273.428981500023,"{""lat"": 140.5872332622821, ""lng"": 162.41803678055294}","{""lat"": 440.5872332622821, ""lng"": 462.41803678055294}"
495,E00023946,"{""lat"": 51.499686522250755, ""lng"": -0.14596800422788364}",3.0003543171578015e-05,"{""lng_min"": -0.151624401425981, ""lat_min"": 51.49657049731634, ""lng_max"": -0.141582997355084, ""lat_max"": 51.50253347317222}","{""lat"": 0.0031160249344139856, ""lng"": 0.0056563971980973515}",231725.5472339972,"{""lat"": 339.9794693192234, ""lng"": 398.7072503773961}","{""lat"": 639.9794693192234, ""lng"": 698.7072503773961}"
496,E00023978,"{""lat"": 51.487416333994325, ""lng"": -0.13170900370724287}",5.623233125545871e-07,"{""lng_min"": -0.132245317742126, ""lat_min"": 51.48688328168847, ""lng_max"": -0.131235958419857, ""lat_max"": 51.48793443866112}","{""lat"": 0.0005330523058546532, ""lng"": 0.0005363140348831341}",4344.159449500133,"{""lat"": 58.91230791376438, ""lng"": 38.33146124333143}","{""lat"": 358.9123079137644, ""lng"": 338.33146124333143}"
497,E00023526,"{""lat"": 51.52121194373934, ""lng"": -0.1581636616811551}",2.0485140452847873e-06,"{""lng_min"": -0.159744134113421, ""lat_min"": 51.52052768628388, ""lng_max"": -0.156968272789071, ""lat_max"": 51.522174506003445}","{""lat"": 0.0009625622641067366, ""lng"": 0.001580472432265917}",15813.747058001189,"{""lat"": 108.05933776855818, ""lng"": 108.70142292079981}","{""lat"": 408.0593377685582, ""lng"": 408.7014229207998}"
498,E00023832,"{""lat"": 51.52031143505335, ""lng"": -0.15142211761617638}",1.5919900599497423e-06,"{""lng_min"": -0.152535563571636, ""lat_min"": 51.51943944962232, ""lng_max"": -0.150463003127117, ""lat_max"": 51.5211168488786}","{""lat"": 0.0008719854310328401, ""lng"": 0.0011134459554596188}",12289.826541999922,"{""lat"": 96.22681828943314, ""lng"": 77.58984043030068}","{""lat"": 396.22681828943314, ""lng"": 377.5898404303007}"
499,E00023898,"{""lat"": 51.52910996678144, ""lng"": -0.17777535139595568}",5.084188697477298e-06,"{""lng_min"": -0.179705783590847, ""lat_min"": 51.52763408799557, ""lng_max"": -0.176304553940979, ""lat_max"": 51.53062669517002}","{""lat"": 0.0015167283885801908, ""lng"": 0.0019304321948913072}",39240.89829649751,"{""lat"": 170.62046543927863, ""lng"": 134.0453560744645}","{""lat"": 470.62046543927863, ""lng"": 434.0453560744645}"
500,E00023819,"{""lat"": 51.521003003241844, ""lng"": -0.1464819382876821}",4.890879456506909e-06,"{""lng_min"": -0.148983389861701, ""lat_min"": 51.51941913588939, ""lng_max"": -0.144490574339228, ""lat_max"": 51.52233075049001}","{""lat"": 0.001583867352451307, ""lng"": 0.0025014515740189036}",37756.06827500235,"{""lat"": 176.7518589021638, ""lng"": 174.99569236394018}","{""lat"": 476.7518589021638, ""lng"": 474.9956923639402}"
501,E00175238,"{""lat"": 51.52702910263009, ""lng"": -0.19570578379425502}",1.099153730040095e-06,"{""lng_min"": -0.196827037068169, ""lat_min"": 51.52655116769249, ""lng_max"": -0.194172293779877, ""lat_max"": 51.527631850172995}","{""lat"": 0.0006027475429064566, ""lng"": 0.001533490014378025}",8483.831281000459,"{""lat"": 65.1970907173818, ""lng"": 107.20751440094318}","{""lat"": 365.1970907173818, ""lng"": 407.2075144009432}"
