,OA,accounting,airport,amusement_park,aquarium,art_gallery,atm,bakery,bank,bar,beauty_salon,bicycle_store,book_store,bowling_alley,bus_station,cafe,campground,car_dealer,car_rental,car_repair,car_wash,casino,cemetery,church,city_hall,clothing_store,convenience_store,courthouse,dentist,department_store,doctor,drugstore,electrician,electronics_store,embassy,establishment,finance,fire_station,florist,food,funeral_home,furniture_store,gas_station,general_contractor,grocery_or_supermarket,gym,hair_care,hardware_store,health,hindu_temple,home_goods_store,hospital,insurance_agency,jewelry_store,laundry,lawyer,library,liquor_store,local_government_office,locksmith,lodging,meal_delivery,meal_takeaway,mosque,movie_rental,movie_theater,moving_company,museum,night_club,painter,park,parking,pet_store,pharmacy,physiotherapist,place_of_worship,plumber,point_of_interest,police,post_office,premise,primary_school,real_estate_agency,restaurant,roofing_contractor,school,secondary_school,shoe_store,shopping_mall,spa,stadium,storage,store,subway_station,supermarket,synagogue,taxi_stand,tourist_attraction,train_station,transit_station,travel_agency,university,veterinary_care,zoo
676,E00175265,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,103.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,103.0,0.0,0.0,10.0,1.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0
677,E00175240,3.0,0.0,0.0,0.0,2.0,4.0,5.0,1.0,12.0,8.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,8.0,3.0,2.0,6.0,1.0,13.0,0.0,2.0,3.0,1.0,583.0,27.0,0.0,2.0,65.0,0.0,1.0,0.0,15.0,6.0,7.0,11.0,0.0,67.0,0.0,4.0,3.0,1.0,1.0,6.0,3.0,0.0,1.0,3.0,2.0,41.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,0.0,3.0,1.0,583.0,0.0,0.0,3.0,0.0,20.0,42.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,60.0,0.0,3.0,0.0,0.0,0.0,1.0,6.0,10.0,2.0,0.0,0.0
678,E00024053,8.0,0.0,0.0,0.0,2.0,6.0,3.0,4.0,12.0,9.0,0.0,2.0,0.0,5.0,15.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0,8.0,2.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,2.0,932.0,61.0,0.0,2.0,65.0,0.0,5.0,0.0,26.0,5.0,6.0,14.0,0.0,56.0,0.0,9.0,2.0,1.0,1.0,3.0,6.0,1.0,1.0,2.0,1.0,91.0,0.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,11.0,0.0,2.0,0.0,7.0,1.0,932.0,0.0,0.0,3.0,0.0,22.0,41.0,1.0,8.0,0.0,1.0,3.0,3.0,0.0,5.0,70.0,0.0,3.0,0.0,0.0,2.0,0.0,14.0,23.0,3.0,1.0,0.0
679,E00023482,2.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,5.0,10.0,1.0,1.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,7.0,0.0,3.0,0.0,2.0,2.0,2.0,359.0,16.0,0.0,0.0,57.0,1.0,4.0,0.0,9.0,9.0,7.0,11.0,1.0,40.0,0.0,16.0,1.0,0.0,0.0,7.0,1.0,0.0,3.0,0.0,0.0,35.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,4.0,0.0,359.0,0.0,1.0,1.0,0.0,7.0,35.0,0.0,3.0,1.0,0.0,1.0,3.0,0.0,1.0,55.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,0.0,0.0
680,E00023691,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,5.0,252.0,7.0,0.0,0.0,11.0,0.0,1.0,0.0,5.0,0.0,6.0,3.0,0.0,38.0,0.0,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0,7.0,2.0,252.0,0.0,0.0,4.0,0.0,4.0,10.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,1.0,20.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0
681,E00023445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,143.0,4.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,143.0,0.0,1.0,1.0,1.0,3.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0
682,E00023724,3.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,8.0,16.0,0.0,1.0,0.0,4.0,8.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,8.0,0.0,5.0,0.0,3.0,0.0,4.0,3.0,2.0,422.0,23.0,0.0,1.0,59.0,0.0,1.0,0.0,15.0,6.0,2.0,8.0,2.0,24.0,0.0,5.0,1.0,2.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,39.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,9.0,0.0,0.0,0.0,0.0,5.0,422.0,0.0,1.0,9.0,2.0,8.0,37.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,68.0,1.0,5.0,0.0,1.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0
683,E00175227,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,6.0,0.0,2.0,0.0,3.0,14.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,7.0,0.0,5.0,0.0,1.0,1.0,1.0,531.0,23.0,0.0,0.0,31.0,1.0,1.0,0.0,9.0,2.0,5.0,6.0,0.0,41.0,0.0,3.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0,5.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,1.0,7.0,3.0,531.0,0.0,0.0,0.0,1.0,9.0,19.0,0.0,12.0,1.0,0.0,1.0,2.0,0.0,2.0,19.0,0.0,2.0,0.0,0.0,1.0,0.0,9.0,3.0,3.0,1.0,0.0
684,E00023421,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,136.0,2.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,0.0,36.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,136.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0
685,E00023571,1.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,5.0,2.0,0.0,1.0,0.0,3.0,9.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,4.0,0.0,5.0,2.0,0.0,1.0,0.0,7.0,0.0,3.0,7.0,0.0,345.0,8.0,0.0,1.0,41.0,0.0,11.0,0.0,7.0,6.0,1.0,8.0,1.0,29.0,0.0,57.0,2.0,0.0,6.0,2.0,1.0,1.0,0.0,4.0,0.0,13.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,7.0,0.0,3.0,0.0,4.0,3.0,345.0,0.0,0.0,4.0,1.0,0.0,24.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,2.0,87.0,0.0,4.0,0.0,0.0,2.0,0.0,5.0,0.0,2.0,0.0,0.0
686,E00023880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,113.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,113.0,0.0,2.0,0.0,1.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0
687,E00023657,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,19.0,4.0,0.0,2.0,0.0,3.0,9.0,0.0,1.0,5.0,2.0,2.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,1.0,0.0,9.0,0.0,2.0,1.0,27.0,457.0,25.0,0.0,2.0,37.0,0.0,2.0,0.0,21.0,1.0,0.0,5.0,1.0,26.0,0.0,9.0,0.0,1.0,4.0,3.0,2.0,0.0,2.0,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,7.0,6.0,0.0,2.0,0.0,1.0,1.0,457.0,0.0,0.0,3.0,1.0,12.0,24.0,2.0,4.0,1.0,7.0,1.0,3.0,0.0,3.0,67.0,0.0,1.0,0.0,1.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0
688,E00023543,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,220.0,13.0,0.0,1.0,16.0,0.0,2.0,0.0,10.0,5.0,2.0,4.0,0.0,19.0,0.0,5.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,1.0,11.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,1.0,1.0,3.0,220.0,0.0,2.0,4.0,2.0,2.0,5.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,1.0,2.0,0.0,0.0
689,E00023499,20.0,0.0,0.0,0.0,3.0,6.0,4.0,5.0,10.0,24.0,0.0,3.0,0.0,10.0,13.0,0.0,3.0,4.0,4.0,2.0,5.0,0.0,14.0,0.0,7.0,3.0,0.0,11.0,2.0,9.0,0.0,3.0,11.0,6.0,893.0,59.0,0.0,3.0,77.0,0.0,4.0,0.0,22.0,8.0,7.0,26.0,1.0,74.0,1.0,16.0,5.0,2.0,4.0,5.0,13.0,0.0,1.0,4.0,1.0,38.0,0.0,8.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,2.0,10.0,0.0,4.0,2.0,16.0,2.0,893.0,0.0,0.0,8.0,3.0,30.0,47.0,3.0,20.0,0.0,1.0,2.0,6.0,0.0,3.0,104.0,1.0,5.0,0.0,0.0,1.0,0.0,15.0,30.0,1.0,2.0,0.0
690,E00175274,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,162.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0,1.0,0.0,14.0,0.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,162.0,0.0,0.0,6.0,0.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0,0.0
691,E00023949,7.0,0.0,0.0,0.0,0.0,5.0,3.0,4.0,8.0,6.0,0.0,1.0,0.0,1.0,15.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,486.0,40.0,0.0,0.0,46.0,0.0,3.0,0.0,11.0,4.0,1.0,14.0,2.0,35.0,0.0,3.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,3.0,2.0,13.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,0.0,486.0,0.0,1.0,0.0,2.0,7.0,31.0,0.0,7.0,1.0,1.0,0.0,2.0,0.0,6.0,43.0,0.0,4.0,0.0,0.0,1.0,0.0,6.0,10.0,1.0,0.0,0.0
692,E00175231,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,93.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,93.0,1.0,0.0,5.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,0.0
693,E00023681,4.0,1.0,0.0,0.0,4.0,8.0,7.0,11.0,19.0,33.0,0.0,2.0,0.0,4.0,20.0,0.0,3.0,6.0,2.0,0.0,0.0,0.0,1.0,0.0,73.0,2.0,0.0,5.0,2.0,9.0,1.0,19.0,6.0,3.0,833.0,95.0,0.0,4.0,75.0,0.0,8.0,1.0,38.0,3.0,2.0,21.0,1.0,72.0,0.0,16.0,3.0,0.0,30.0,3.0,4.0,0.0,0.0,1.0,0.0,29.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,4.0,2.0,2.0,3.0,0.0,3.0,2.0,2.0,12.0,833.0,0.0,1.0,2.0,0.0,19.0,49.0,2.0,4.0,0.0,17.0,2.0,18.0,0.0,1.0,212.0,0.0,3.0,1.0,0.0,2.0,0.0,10.0,5.0,0.0,0.0,0.0
694,E00175191,20.0,0.0,0.0,0.0,17.0,7.0,7.0,9.0,83.0,21.0,1.0,4.0,0.0,2.0,41.0,0.0,3.0,2.0,4.0,0.0,0.0,0.0,1.0,0.0,122.0,3.0,1.0,6.0,6.0,2.0,0.0,3.0,41.0,0.0,2259.0,143.0,1.0,1.0,198.0,0.0,4.0,0.0,57.0,5.0,14.0,32.0,0.0,99.0,0.0,52.0,0.0,6.0,14.0,5.0,11.0,1.0,1.0,6.0,2.0,21.0,0.0,13.0,1.0,0.0,2.0,1.0,1.0,22.0,1.0,2.0,2.0,0.0,3.0,1.0,2.0,4.0,2259.0,0.0,0.0,0.0,0.0,62.0,158.0,1.0,15.0,1.0,39.0,3.0,11.0,0.0,2.0,365.0,1.0,3.0,0.0,0.0,4.0,1.0,5.0,20.0,9.0,0.0,0.0
695,E00023680,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,116.0,9.0,0.0,0.0,3.0,0.0,1.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,5.0,7.0,116.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
696,E00023505,5.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,14.0,7.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,16.0,1.0,0.0,4.0,0.0,5.0,0.0,0.0,10.0,2.0,656.0,76.0,0.0,1.0,39.0,0.0,2.0,0.0,26.0,4.0,6.0,10.0,1.0,63.0,0.0,17.0,1.0,3.0,1.0,3.0,6.0,0.0,2.0,1.0,1.0,46.0,1.0,2.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,4.0,5.0,2.0,656.0,0.0,0.0,4.0,0.0,23.0,32.0,0.0,13.0,2.0,0.0,0.0,4.0,0.0,1.0,54.0,0.0,3.0,4.0,0.0,2.0,0.0,4.0,7.0,1.0,0.0,0.0
697,E00023892,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,5.0,12.0,0.0,2.0,0.0,0.0,9.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,0.0,18.0,5.0,0.0,6.0,0.0,34.0,0.0,2.0,6.0,1.0,422.0,22.0,0.0,3.0,46.0,0.0,0.0,1.0,13.0,5.0,2.0,10.0,1.0,104.0,0.0,6.0,12.0,0.0,2.0,5.0,3.0,1.0,1.0,0.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,7.0,1.0,3.0,1.0,1.0,2.0,422.0,0.0,2.0,5.0,0.0,15.0,29.0,0.0,11.0,0.0,3.0,0.0,5.0,1.0,4.0,74.0,0.0,1.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0
698,E00023865,3.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,9.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,4.0,0.0,7.0,4.0,0.0,1.0,0.0,6.0,0.0,0.0,13.0,0.0,477.0,9.0,0.0,1.0,39.0,1.0,2.0,0.0,24.0,7.0,3.0,9.0,0.0,34.0,0.0,23.0,0.0,0.0,2.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,4.0,0.0,2.0,0.0,5.0,6.0,477.0,0.0,1.0,4.0,2.0,8.0,13.0,0.0,11.0,1.0,3.0,1.0,0.0,0.0,2.0,85.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0
699,E00023750,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,3.0,0.0,2.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,1.0,131.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0
700,E00023828,14.0,0.0,0.0,0.0,9.0,1.0,6.0,3.0,19.0,19.0,0.0,3.0,0.0,2.0,19.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,43.0,3.0,0.0,11.0,1.0,9.0,0.0,2.0,13.0,5.0,1110.0,111.0,0.0,2.0,99.0,0.0,10.0,0.0,43.0,5.0,8.0,22.0,2.0,108.0,0.0,30.0,6.0,1.0,4.0,4.0,20.0,2.0,2.0,0.0,1.0,28.0,1.0,16.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,3.0,0.0,5.0,1.0,2.0,2.0,1110.0,0.0,1.0,2.0,0.0,40.0,76.0,1.0,10.0,0.0,10.0,1.0,14.0,0.0,3.0,137.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,11.0,6.0,0.0,0.0
701,E00023899,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,4.0,0.0,2.0,0.0,0.0,5.0,0.0,4.0,2.0,5.0,1.0,0.0,0.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,62.0,0.0,3.0,4.0,1.0,440.0,11.0,0.0,1.0,22.0,0.0,1.0,1.0,9.0,1.0,6.0,3.0,0.0,150.0,0.0,6.0,24.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,9.0,0.0,2.0,1.0,3.0,1.0,440.0,0.0,0.0,9.0,0.0,10.0,15.0,0.0,9.0,0.0,3.0,0.0,3.0,1.0,0.0,52.0,0.0,0.0,0.0,1.0,4.0,0.0,14.0,1.0,1.0,0.0,0.0
702,E00023888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,2.0,0.0,6.0,0.0,1.0,4.0,0.0,260.0,7.0,0.0,0.0,19.0,0.0,1.0,0.0,6.0,1.0,3.0,5.0,1.0,49.0,0.0,6.0,1.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,260.0,0.0,2.0,1.0,0.0,8.0,14.0,0.0,10.0,0.0,3.0,0.0,3.0,0.0,1.0,32.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,1.0,0.0
703,E00024023,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,5.0,0.0,2.0,0.0,5.0,1.0,0.0,220.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,3.0,0.0,2.0,0.0,21.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,220.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
704,E00024103,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,0.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,207.0,5.0,0.0,0.0,17.0,0.0,1.0,1.0,7.0,3.0,4.0,1.0,0.0,31.0,0.0,6.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,1.0,0.0,4.0,0.0,207.0,0.0,0.0,11.0,4.0,2.0,9.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,2.0,2.0,0.0,0.0
705,E00175181,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,12.0,1.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,663.0,36.0,1.0,0.0,58.0,0.0,3.0,0.0,10.0,1.0,3.0,2.0,0.0,82.0,0.0,7.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,4.0,2.0,12.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,2.0,3.0,1.0,663.0,0.0,0.0,8.0,0.0,16.0,35.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,4.0,38.0,0.0,1.0,0.0,0.0,2.0,1.0,20.0,7.0,0.0,0.0,0.0
706,E00023639,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,9.0,5.0,0.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,2.0,0.0,6.0,0.0,1.0,4.0,0.0,266.0,16.0,0.0,1.0,36.0,0.0,4.0,0.0,9.0,3.0,1.0,5.0,0.0,21.0,0.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,4.0,0.0,2.0,0.0,266.0,0.0,0.0,0.0,0.0,6.0,21.0,0.0,5.0,0.0,1.0,0.0,3.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0
707,E00023953,5.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,8.0,7.0,0.0,1.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,2.0,1.0,5.0,0.0,7.0,0.0,0.0,0.0,1.0,548.0,30.0,0.0,0.0,53.0,0.0,3.0,0.0,13.0,5.0,3.0,17.0,2.0,51.0,0.0,4.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,2.0,18.0,1.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,3.0,1.0,548.0,0.0,0.0,1.0,2.0,7.0,33.0,0.0,9.0,1.0,1.0,0.0,2.0,0.0,5.0,42.0,0.0,5.0,0.0,0.0,1.0,0.0,6.0,10.0,2.0,0.0,0.0
