,OA,[total] - worker_count,[total] - student_count,[total] - tourist_count,[total] - shopper_count,[total] - leisurer_count,[total] - chorer_count,[total] - total_count,[per_effective_area_square_meter] - worker_count,[per_effective_area_square_meter] - student_count,[per_effective_area_square_meter] - tourist_count,[per_effective_area_square_meter] - shopper_count,[per_effective_area_square_meter] - leisurer_count,[per_effective_area_square_meter] - chorer_count,[per_effective_area_square_meter] - total_count,[%_of_borough_total] - [per_effective_area_square_meter] - worker,[%_of_borough_total] - [per_effective_area_square_meter] - student,[%_of_borough_total] - [per_effective_area_square_meter] - tourist,[%_of_borough_total] - [per_effective_area_square_meter] - shopper,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[%_of_borough_total] - [per_effective_area_square_meter] - chorer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - worker,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - student,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - tourist,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - shopper,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - chorer
642,E00023870,243.981,54.031,34.067,76.381,50.192,31.109,489.76,1.834,0.406,0.256,0.574,0.377,0.234,3.681,0.046,0.073,0.053,0.073,0.053,0.06,0.046,0.073,0.053,0.073,0.053,0.06
643,E00175189,2435.005,267.396,365.086,742.376,325.892,206.213,4341.969,11.985,1.316,1.797,3.654,1.604,1.015,21.371,0.304,0.237,0.368,0.464,0.227,0.26,0.304,0.237,0.368,0.464,0.227,0.26
644,E00023498,1117.849,173.413,138.55,191.651,237.232,127.192,1985.887,8.905,1.381,1.104,1.527,1.89,1.013,15.82,0.226,0.249,0.226,0.194,0.268,0.26,0.226,0.249,0.226,0.194,0.268,0.26
645,E00023558,594.714,97.55,87.78,155.881,110.635,67.752,1114.313,5.247,0.861,0.774,1.375,0.976,0.598,9.83,0.133,0.155,0.158,0.174,0.138,0.153,0.133,0.155,0.158,0.174,0.138,0.153
646,E00024032,1115.777,149.179,123.605,213.668,169.765,98.293,1870.288,7.0,0.936,0.775,1.34,1.065,0.617,11.733,0.177,0.169,0.159,0.17,0.151,0.158,0.177,0.169,0.159,0.17,0.151,0.158
647,E00023486,984.255,143.72,128.508,191.498,166.025,98.032,1712.038,7.717,1.127,1.008,1.501,1.302,0.769,13.423,0.195,0.203,0.206,0.19,0.185,0.197,0.195,0.203,0.206,0.19,0.185,0.197
648,E00023419,337.259,83.079,29.642,53.214,63.375,40.365,606.934,2.043,0.503,0.18,0.322,0.384,0.245,3.677,0.052,0.091,0.037,0.041,0.055,0.063,0.052,0.091,0.037,0.041,0.055,0.063
649,E00023997,369.708,74.454,56.514,61.603,98.246,40.208,700.734,5.025,1.012,0.768,0.837,1.335,0.547,9.525,0.127,0.182,0.157,0.106,0.19,0.14,0.127,0.182,0.157,0.106,0.19,0.14
650,E00023900,312.579,27.249,38.827,24.165,57.18,24.106,484.106,4.669,0.407,0.58,0.361,0.854,0.36,7.23,0.118,0.073,0.119,0.046,0.121,0.092,0.118,0.073,0.119,0.046,0.121,0.092
651,E00023891,1340.052,147.556,144.077,242.308,201.858,114.133,2189.984,4.681,0.515,0.503,0.846,0.705,0.399,7.649,0.119,0.093,0.103,0.107,0.1,0.102,0.119,0.093,0.103,0.107,0.1,0.102
652,E00023810,177.84,24.961,12.821,33.413,19.775,16.487,285.297,1.525,0.214,0.11,0.286,0.17,0.141,2.446,0.039,0.039,0.023,0.036,0.024,0.036,0.039,0.039,0.023,0.036,0.024,0.036
653,E00023432,106.231,29.691,11.678,9.126,18.913,12.68,188.32,0.75,0.21,0.082,0.064,0.133,0.09,1.329,0.019,0.038,0.017,0.008,0.019,0.023,0.019,0.038,0.017,0.008,0.019,0.023
654,E00023844,3013.01,315.127,288.318,548.862,441.097,232.61,4839.024,16.861,1.763,1.613,3.071,2.468,1.302,27.08,0.427,0.318,0.33,0.39,0.35,0.334,0.427,0.318,0.33,0.39,0.35,0.334
655,E00023613,443.508,57.372,72.933,136.147,113.202,56.282,879.443,4.786,0.619,0.787,1.469,1.222,0.607,9.49,0.121,0.112,0.161,0.186,0.173,0.156,0.121,0.112,0.161,0.186,0.173,0.156
656,E00023692,315.665,35.381,44.895,28.773,63.375,28.475,516.563,3.058,0.343,0.435,0.279,0.614,0.276,5.004,0.077,0.062,0.089,0.035,0.087,0.07,0.077,0.062,0.089,0.035,0.087,0.07
657,E00023903,332.458,32.743,22.827,23.008,32.425,22.59,466.05,2.325,0.229,0.16,0.161,0.227,0.158,3.26,0.059,0.041,0.033,0.02,0.032,0.041,0.059,0.041,0.033,0.02,0.032,0.041
658,E00175236,465.225,64.145,52.677,152.834,80.286,55.152,870.318,4.695,0.647,0.532,1.543,0.81,0.557,8.784,0.119,0.117,0.109,0.196,0.115,0.143,0.119,0.117,0.109,0.196,0.115,0.143
659,E00023665,891.657,131.965,102.681,191.697,173.077,96.213,1587.29,6.327,0.936,0.729,1.36,1.228,0.683,11.262,0.16,0.169,0.149,0.173,0.174,0.175,0.16,0.169,0.149,0.173,0.174,0.175
660,E00023869,333.071,92.162,40.237,92.881,54.616,41.722,654.688,2.452,0.678,0.296,0.684,0.402,0.307,4.819,0.062,0.122,0.06,0.087,0.057,0.079,0.062,0.122,0.06,0.087,0.057,0.079
661,E00023650,392.392,58.574,78.133,68.427,132.688,44.712,774.925,3.86,0.576,0.769,0.673,1.305,0.44,7.622,0.098,0.104,0.157,0.085,0.185,0.113,0.098,0.104,0.157,0.085,0.185,0.113
662,E00023614,479.443,67.577,47.169,83.199,78.982,51.717,808.087,3.586,0.505,0.353,0.622,0.591,0.387,6.044,0.091,0.091,0.072,0.079,0.084,0.099,0.091,0.091,0.072,0.079,0.084,0.099
663,E00023695,408.224,69.415,60.706,78.424,84.164,42.981,743.914,4.222,0.718,0.628,0.811,0.871,0.445,7.694,0.107,0.129,0.128,0.103,0.123,0.114,0.107,0.129,0.128,0.103,0.123,0.114
664,E00175219,783.399,83.924,87.147,100.86,106.292,91.355,1252.977,4.508,0.483,0.501,0.58,0.612,0.526,7.21,0.114,0.087,0.103,0.074,0.087,0.135,0.114,0.087,0.103,0.074,0.087,0.135
665,E00023709,206.411,43.093,26.057,20.066,32.484,22.947,351.057,1.86,0.388,0.235,0.181,0.293,0.207,3.163,0.047,0.07,0.048,0.023,0.042,0.053,0.047,0.07,0.048,0.023,0.042,0.053
666,E00023788,126.611,25.466,17.854,41.63,24.619,15.357,251.538,1.661,0.334,0.234,0.546,0.323,0.201,3.3,0.042,0.06,0.048,0.069,0.046,0.052,0.042,0.06,0.048,0.069,0.046,0.052
667,E00024123,984.831,137.446,100.21,178.473,133.384,90.956,1625.301,12.326,1.72,1.254,2.234,1.669,1.138,20.343,0.312,0.31,0.257,0.284,0.237,0.292,0.312,0.31,0.257,0.284,0.237,0.292
668,E00023623,1249.001,170.975,180.751,251.19,253.078,133.008,2238.002,7.183,0.983,1.04,1.445,1.455,0.765,12.871,0.182,0.177,0.213,0.183,0.207,0.196,0.182,0.177,0.213,0.183,0.207,0.196
669,E00023590,352.781,71.056,35.431,96.59,41.606,46.474,643.938,3.113,0.627,0.313,0.852,0.367,0.41,5.683,0.079,0.113,0.064,0.108,0.052,0.105,0.079,0.113,0.064,0.108,0.052,0.105
670,E00023511,292.565,62.764,28.269,59.558,54.76,35.061,532.977,7.703,1.653,0.744,1.568,1.442,0.923,14.033,0.195,0.298,0.152,0.199,0.205,0.237,0.195,0.298,0.152,0.199,0.205,0.237
671,E00024099,132.303,62.923,17.726,23.051,21.623,16.514,274.139,1.844,0.877,0.247,0.321,0.301,0.23,3.82,0.047,0.158,0.05,0.041,0.043,0.059,0.047,0.158,0.05,0.041,0.043,0.059
672,E00024041,368.987,47.527,47.615,58.938,66.754,44.398,634.22,4.486,0.578,0.579,0.717,0.812,0.54,7.711,0.114,0.104,0.118,0.091,0.115,0.138,0.114,0.104,0.118,0.091,0.115,0.138
673,E00023504,1249.392,215.571,180.323,258.924,267.791,156.064,2328.065,10.393,1.793,1.5,2.154,2.228,1.298,19.366,0.263,0.323,0.307,0.273,0.316,0.333,0.263,0.323,0.307,0.273,0.316,0.333
674,E00023972,212.247,38.069,36.018,38.261,46.641,18.455,389.691,1.182,0.212,0.201,0.213,0.26,0.103,2.169,0.03,0.038,0.041,0.027,0.037,0.026,0.03,0.038,0.041,0.027,0.037,0.026
675,E00023668,840.675,87.597,108.818,245.016,156.741,86.071,1524.918,5.25,0.547,0.68,1.53,0.979,0.538,9.523,0.133,0.099,0.139,0.194,0.139,0.138,0.133,0.099,0.139,0.194,0.139,0.138
676,E00023573,609.686,95.358,78.595,180.975,89.601,65.85,1120.065,6.693,1.047,0.863,1.987,0.984,0.723,12.296,0.17,0.189,0.177,0.252,0.14,0.185,0.17,0.189,0.177,0.252,0.14,0.185
677,E00175212,1398.196,153.705,169.614,217.577,229.498,128.96,2297.551,9.441,1.038,1.145,1.469,1.55,0.871,15.513,0.239,0.187,0.234,0.186,0.22,0.223,0.239,0.187,0.234,0.186,0.22,0.223
678,E00024091,220.337,77.21,27.732,31.936,33.236,24.601,415.052,1.931,0.677,0.243,0.28,0.291,0.216,3.637,0.049,0.122,0.05,0.035,0.041,0.055,0.049,0.122,0.05,0.035,0.041,0.055
679,E00024010,282.69,31.969,27.858,41.422,48.586,28.316,460.841,3.904,0.441,0.385,0.572,0.671,0.391,6.364,0.099,0.08,0.079,0.073,0.095,0.1,0.099,0.08,0.079,0.073,0.095,0.1
680,E00023901,73.87,6.229,5.139,9.708,6.979,7.908,109.833,1.193,0.101,0.083,0.157,0.113,0.128,1.773,0.03,0.018,0.017,0.02,0.016,0.033,0.03,0.018,0.017,0.02,0.016,0.033
681,E00023762,1157.495,168.659,155.818,337.89,207.625,138.226,2165.713,5.048,0.736,0.68,1.474,0.906,0.603,9.445,0.128,0.133,0.139,0.187,0.129,0.155,0.128,0.133,0.139,0.187,0.129,0.155
682,E00023852,156.343,33.04,16.785,17.83,20.445,12.475,256.918,1.133,0.239,0.122,0.129,0.148,0.09,1.862,0.029,0.043,0.025,0.016,0.021,0.023,0.029,0.043,0.025,0.016,0.021,0.023
683,E00024109,1909.983,203.435,237.308,317.445,310.012,177.153,3155.335,7.785,0.829,0.967,1.294,1.264,0.722,12.861,0.197,0.149,0.198,0.164,0.179,0.185,0.197,0.149,0.198,0.164,0.179,0.185
684,E00023682,508.462,66.83,48.67,51.035,58.507,48.69,782.193,2.281,0.3,0.218,0.229,0.262,0.218,3.508,0.058,0.054,0.045,0.029,0.037,0.056,0.058,0.054,0.045,0.029,0.037,0.056
685,E00023497,1162.213,170.6,139.363,212.593,237.54,139.131,2061.439,10.799,1.585,1.295,1.975,2.207,1.293,19.154,0.274,0.286,0.265,0.251,0.313,0.332,0.274,0.286,0.265,0.251,0.313,0.332
686,E00023416,414.086,34.796,23.658,44.427,33.154,27.968,578.088,7.452,0.626,0.426,0.799,0.597,0.503,10.403,0.189,0.113,0.087,0.101,0.085,0.129,0.189,0.113,0.087,0.101,0.085,0.129
687,E00023474,548.988,67.799,53.938,146.633,106.663,60.888,984.909,13.313,1.644,1.308,3.556,2.587,1.477,23.884,0.337,0.296,0.268,0.451,0.367,0.379,0.337,0.296,0.268,0.451,0.367,0.379
688,E00023515,758.762,111.201,107.476,135.878,150.778,77.233,1341.327,8.575,1.257,1.215,1.536,1.704,0.873,15.159,0.217,0.227,0.248,0.195,0.242,0.224,0.217,0.227,0.248,0.195,0.242,0.224
689,E00023491,1121.778,146.725,131.001,158.904,251.123,119.72,1929.251,9.81,1.283,1.146,1.39,2.196,1.047,16.872,0.248,0.231,0.234,0.176,0.312,0.268,0.248,0.231,0.234,0.176,0.312,0.268
690,E00023707,164.797,31.732,20.199,20.645,26.872,18.398,282.643,1.93,0.372,0.237,0.242,0.315,0.215,3.31,0.049,0.067,0.048,0.031,0.045,0.055,0.049,0.067,0.048,0.031,0.045,0.055
691,E00023786,294.24,72.662,26.475,56.893,46.833,34.991,532.093,2.836,0.7,0.255,0.548,0.451,0.337,5.129,0.072,0.126,0.052,0.07,0.064,0.087,0.072,0.126,0.052,0.07,0.064,0.087
692,E00175210,259.124,37.012,24.749,50.524,45.513,28.793,445.714,2.734,0.391,0.261,0.533,0.48,0.304,4.703,0.069,0.07,0.053,0.068,0.068,0.078,0.069,0.07,0.053,0.068,0.068,0.078
693,E00023857,134.228,30.325,14.789,15.836,17.632,9.794,222.603,1.177,0.266,0.13,0.139,0.155,0.086,1.952,0.03,0.048,0.027,0.018,0.022,0.022,0.03,0.048,0.027,0.018,0.022,0.022
694,E00175241,1058.581,109.731,124.348,194.29,208.494,95.639,1791.083,7.915,0.82,0.93,1.453,1.559,0.715,13.392,0.2,0.148,0.19,0.184,0.221,0.183,0.2,0.148,0.19,0.184,0.221,0.183
695,E00023818,1918.389,241.974,160.21,226.432,179.335,139.917,2866.257,9.312,1.175,0.778,1.099,0.871,0.679,13.913,0.236,0.212,0.159,0.14,0.123,0.174,0.236,0.212,0.159,0.14,0.123,0.174
696,E00023899,899.88,97.715,99.556,118.131,141.198,75.697,1432.177,3.096,0.336,0.343,0.406,0.486,0.26,4.928,0.078,0.061,0.07,0.052,0.069,0.067,0.078,0.061,0.07,0.052,0.069,0.067
697,E00023595,474.477,69.875,48.179,104.135,62.104,55.074,813.844,3.018,0.444,0.306,0.662,0.395,0.35,5.176,0.076,0.08,0.063,0.084,0.056,0.09,0.076,0.08,0.063,0.084,0.056,0.09
698,E00023514,486.328,86.348,53.261,102.161,88.772,54.677,871.548,4.763,0.846,0.522,1.001,0.869,0.536,8.536,0.121,0.152,0.107,0.127,0.123,0.137,0.121,0.152,0.107,0.127,0.123,0.137
699,E00023472,394.291,55.347,66.076,153.481,88.974,44.826,802.995,3.916,0.55,0.656,1.524,0.884,0.445,7.975,0.099,0.099,0.134,0.193,0.125,0.114,0.099,0.099,0.134,0.193,0.125,0.114
700,E00023865,700.188,124.603,80.995,177.404,106.755,75.139,1265.083,5.452,0.97,0.631,1.381,0.831,0.585,9.85,0.138,0.175,0.129,0.175,0.118,0.15,0.138,0.175,0.129,0.175,0.118,0.15
701,E00023697,722.134,121.272,138.613,146.806,233.191,81.036,1443.053,4.086,0.686,0.784,0.831,1.319,0.458,8.165,0.103,0.124,0.16,0.105,0.187,0.117,0.103,0.124,0.16,0.105,0.187,0.117
702,E00024134,1626.918,150.183,248.515,430.659,344.908,131.771,2932.954,10.771,0.994,1.645,2.851,2.283,0.872,19.417,0.273,0.179,0.337,0.362,0.324,0.224,0.273,0.179,0.337,0.362,0.324,0.224
703,E00023616,378.007,110.7,38.383,74.574,52.793,48.751,703.209,3.619,1.06,0.367,0.714,0.505,0.467,6.732,0.092,0.191,0.075,0.09,0.072,0.12,0.092,0.191,0.075,0.09,0.072,0.12
704,E00024036,338.322,58.358,51.359,56.808,78.852,35.409,619.107,4.839,0.835,0.735,0.813,1.128,0.506,8.855,0.123,0.151,0.15,0.103,0.16,0.13,0.123,0.151,0.15,0.103,0.16,0.13
705,E00024052,844.169,83.515,107.04,180.618,174.782,79.333,1469.456,8.195,0.811,1.039,1.753,1.697,0.77,14.265,0.208,0.146,0.213,0.223,0.241,0.197,0.208,0.146,0.213,0.223,0.241,0.197
706,E00175194,3450.306,415.917,476.304,925.115,663.638,295.435,6226.715,11.367,1.37,1.569,3.048,2.186,0.973,20.513,0.288,0.247,0.321,0.387,0.31,0.25,0.288,0.247,0.321,0.387,0.31,0.25
707,E00023856,203.013,62.597,15.707,31.962,18.983,24.872,357.134,1.881,0.58,0.146,0.296,0.176,0.23,3.309,0.048,0.105,0.03,0.037,0.025,0.059,0.048,0.105,0.03,0.037,0.025,0.059
708,E00023947,1128.439,192.19,152.0,160.635,166.769,111.458,1911.492,5.797,0.987,0.781,0.825,0.857,0.573,9.82,0.147,0.178,0.16,0.105,0.122,0.147,0.147,0.178,0.16,0.105,0.122,0.147
709,E00024048,2279.607,279.966,263.63,452.683,366.744,200.369,3843.0,8.115,0.997,0.938,1.611,1.306,0.713,13.681,0.206,0.18,0.192,0.204,0.185,0.183,0.206,0.18,0.192,0.204,0.185,0.183
710,E00175209,1516.191,221.105,218.956,371.218,291.388,173.075,2791.933,7.246,1.057,1.046,1.774,1.393,0.827,13.344,0.184,0.191,0.214,0.225,0.198,0.212,0.184,0.191,0.214,0.225,0.198,0.212
711,E00023489,872.363,102.64,86.464,126.259,179.642,86.564,1453.932,9.793,1.152,0.971,1.417,2.017,0.972,16.321,0.248,0.208,0.198,0.18,0.286,0.249,0.248,0.208,0.198,0.18,0.286,0.249
712,E00023603,329.237,58.478,32.443,55.808,42.893,34.405,553.264,2.696,0.479,0.266,0.457,0.351,0.282,4.531,0.068,0.086,0.054,0.058,0.05,0.072,0.068,0.086,0.054,0.058,0.05,0.072
713,E00023656,640.06,77.538,87.232,128.267,122.668,71.553,1127.319,7.881,0.955,1.074,1.579,1.51,0.881,13.881,0.2,0.172,0.22,0.2,0.214,0.226,0.2,0.172,0.22,0.2,0.214,0.226
714,E00024046,405.932,85.144,52.051,81.598,82.447,49.362,756.535,4.41,0.925,0.566,0.887,0.896,0.536,8.22,0.112,0.167,0.116,0.112,0.127,0.137,0.112,0.167,0.116,0.112,0.127,0.137
715,E00023468,353.078,62.548,63.106,113.177,96.684,40.22,728.814,3.245,0.575,0.58,1.04,0.888,0.37,6.698,0.082,0.104,0.119,0.132,0.126,0.095,0.082,0.104,0.119,0.132,0.126,0.095
716,E00023718,395.739,71.7,53.667,67.406,85.397,38.424,712.332,4.566,0.827,0.619,0.778,0.985,0.443,8.22,0.116,0.149,0.127,0.099,0.14,0.114,0.116,0.149,0.127,0.099,0.14,0.114
717,E00023799,253.096,24.1,21.647,52.791,34.364,23.988,409.986,2.709,0.258,0.232,0.565,0.368,0.257,4.389,0.069,0.047,0.048,0.072,0.052,0.066,0.069,0.047,0.048,0.072,0.052,0.066
718,E00023822,1067.694,146.708,128.296,197.203,197.228,109.816,1846.946,8.22,1.129,0.988,1.518,1.518,0.845,14.219,0.208,0.203,0.202,0.193,0.215,0.217,0.208,0.203,0.202,0.193,0.215,0.217
719,E00023610,398.375,48.122,39.053,66.547,56.025,36.835,644.957,3.69,0.446,0.362,0.616,0.519,0.341,5.974,0.093,0.08,0.074,0.078,0.074,0.087,0.093,0.08,0.074,0.078,0.074,0.087
720,E00023691,413.318,60.541,54.143,49.967,84.101,47.332,709.403,3.88,0.568,0.508,0.469,0.79,0.444,6.66,0.098,0.102,0.104,0.059,0.112,0.114,0.098,0.102,0.104,0.059,0.112,0.114
721,E00024045,338.296,79.31,44.906,74.291,79.771,37.305,653.879,4.051,0.95,0.538,0.89,0.955,0.447,7.831,0.103,0.171,0.11,0.113,0.136,0.114,0.103,0.171,0.11,0.113,0.136,0.114
722,E00023834,2660.285,280.543,338.196,691.013,534.542,252.54,4757.119,9.96,1.05,1.266,2.587,2.001,0.945,17.81,0.252,0.189,0.259,0.328,0.284,0.242,0.252,0.189,0.259,0.328,0.284,0.242
723,E00023612,641.571,83.564,82.7,158.313,117.624,67.237,1151.009,4.322,0.563,0.557,1.066,0.792,0.453,7.754,0.109,0.101,0.114,0.135,0.112,0.116,0.109,0.101,0.114,0.135,0.112,0.116
724,E00023817,2844.229,247.633,182.38,222.385,275.674,173.839,3946.141,12.263,1.068,0.786,0.959,1.189,0.749,17.013,0.311,0.192,0.161,0.122,0.169,0.192,0.311,0.192,0.161,0.122,0.169,0.192
725,E00023896,114.978,10.763,10.814,17.141,13.607,10.126,177.43,1.346,0.126,0.127,0.201,0.159,0.119,2.077,0.034,0.023,0.026,0.026,0.023,0.03,0.034,0.023,0.026,0.026,0.023,0.03
726,E00023434,345.67,45.443,47.313,60.531,73.44,34.083,606.48,2.748,0.361,0.376,0.481,0.584,0.271,4.822,0.07,0.065,0.077,0.061,0.083,0.069,0.07,0.065,0.077,0.061,0.083,0.069
727,E00175201,322.22,35.967,34.719,75.0,56.351,32.997,557.254,4.422,0.494,0.476,1.029,0.773,0.453,7.648,0.112,0.089,0.098,0.131,0.11,0.116,0.112,0.089,0.098,0.131,0.11,0.116
728,E00023944,441.251,74.625,43.082,57.402,45.985,38.185,700.532,5.909,0.999,0.577,0.769,0.616,0.511,9.382,0.15,0.18,0.118,0.097,0.087,0.131,0.15,0.18,0.118,0.097,0.087,0.131
729,E00024064,326.724,37.314,50.937,71.69,92.445,32.883,611.992,4.196,0.479,0.654,0.921,1.187,0.422,7.86,0.106,0.086,0.134,0.117,0.169,0.108,0.106,0.086,0.134,0.117,0.169,0.108
730,E00175278,288.021,50.143,47.731,43.502,52.288,41.626,523.31,2.831,0.493,0.469,0.428,0.514,0.409,5.143,0.072,0.089,0.096,0.054,0.073,0.105,0.072,0.089,0.096,0.054,0.073,0.105
731,E00023601,775.899,112.442,99.853,213.876,142.416,92.565,1437.052,5.267,0.763,0.678,1.452,0.967,0.628,9.756,0.133,0.138,0.139,0.184,0.137,0.161,0.133,0.138,0.139,0.184,0.137,0.161
732,E00023680,237.67,32.286,40.3,30.382,36.501,36.676,413.815,1.95,0.265,0.331,0.249,0.299,0.301,3.395,0.049,0.048,0.068,0.032,0.042,0.077,0.049,0.048,0.068,0.032,0.042,0.077
733,E00023937,4574.924,472.694,795.523,875.877,733.034,399.22,7851.273,10.0,1.033,1.739,1.914,1.602,0.873,17.161,0.253,0.186,0.356,0.243,0.227,0.224,0.253,0.186,0.356,0.243,0.227,0.224
734,E00023478,507.01,70.307,80.478,178.041,124.403,59.342,1019.58,4.073,0.565,0.646,1.43,0.999,0.477,8.19,0.103,0.102,0.132,0.181,0.142,0.122,0.103,0.102,0.132,0.181,0.142,0.122
735,E00175267,474.888,65.976,71.148,186.884,63.874,50.236,913.007,4.596,0.639,0.689,1.809,0.618,0.486,8.837,0.116,0.115,0.141,0.23,0.088,0.125,0.116,0.115,0.141,0.23,0.088,0.125
736,E00023793,331.769,65.809,40.18,54.402,64.353,39.332,595.845,1.409,0.28,0.171,0.231,0.273,0.167,2.531,0.036,0.05,0.035,0.029,0.039,0.043,0.036,0.05,0.035,0.029,0.039,0.043
737,E00023712,284.484,28.489,32.991,25.44,46.696,25.365,443.466,4.068,0.407,0.472,0.364,0.668,0.363,6.342,0.103,0.073,0.097,0.046,0.095,0.093,0.103,0.073,0.097,0.046,0.095,0.093
738,E00023976,167.363,38.014,27.184,42.763,25.153,18.184,318.661,1.643,0.373,0.267,0.42,0.247,0.178,3.128,0.042,0.067,0.055,0.053,0.035,0.046,0.042,0.067,0.055,0.053,0.035,0.046
739,E00023646,975.357,143.956,130.74,188.159,205.734,105.363,1749.311,9.965,1.471,1.336,1.922,2.102,1.076,17.872,0.252,0.265,0.273,0.244,0.298,0.276,0.252,0.265,0.273,0.244,0.298,0.276
740,E00023621,465.42,54.05,59.437,105.533,74.646,41.412,800.498,5.155,0.599,0.658,1.169,0.827,0.459,8.867,0.131,0.108,0.135,0.148,0.117,0.117,0.131,0.108,0.135,0.148,0.117,0.117
741,E00024079,132.502,52.882,22.356,38.418,28.903,18.494,293.555,1.57,0.627,0.265,0.455,0.343,0.219,3.479,0.04,0.113,0.054,0.058,0.049,0.056,0.04,0.113,0.054,0.058,0.049,0.056
742,E00023652,945.085,154.962,139.876,215.693,223.055,109.629,1788.301,9.711,1.592,1.437,2.216,2.292,1.126,18.374,0.246,0.287,0.294,0.281,0.325,0.289,0.246,0.287,0.294,0.281,0.325,0.289
743,E00023559,736.976,137.654,143.431,237.585,144.107,95.223,1494.976,3.27,0.611,0.636,1.054,0.639,0.422,6.632,0.083,0.11,0.13,0.134,0.091,0.108,0.083,0.11,0.13,0.134,0.091,0.108
744,E00024070,254.441,46.331,38.909,33.317,40.489,34.209,447.696,2.68,0.488,0.41,0.351,0.426,0.36,4.716,0.068,0.088,0.084,0.044,0.06,0.092,0.068,0.088,0.084,0.044,0.06,0.092
745,E00023746,591.333,72.904,83.234,124.326,127.673,71.081,1070.55,3.22,0.397,0.453,0.677,0.695,0.387,5.83,0.082,0.072,0.093,0.086,0.099,0.099,0.082,0.072,0.093,0.086,0.099,0.099
746,E00023532,437.42,88.827,69.773,109.539,93.245,54.763,853.567,3.872,0.786,0.618,0.97,0.825,0.485,7.556,0.098,0.142,0.126,0.123,0.117,0.124,0.098,0.142,0.126,0.123,0.117,0.124
747,E00023927,1419.731,238.536,143.783,239.793,224.633,138.359,2404.835,7.811,1.312,0.791,1.319,1.236,0.761,13.231,0.198,0.236,0.162,0.167,0.175,0.195,0.198,0.236,0.162,0.167,0.175,0.195
748,E00023747,221.087,26.86,27.84,37.468,46.525,25.057,384.837,1.986,0.241,0.25,0.336,0.418,0.225,3.456,0.05,0.043,0.051,0.043,0.059,0.057,0.05,0.043,0.051,0.043,0.059,0.057
749,E00023716,268.559,54.392,42.298,34.448,67.704,28.388,495.788,2.707,0.548,0.426,0.347,0.682,0.286,4.998,0.069,0.099,0.087,0.044,0.097,0.073,0.069,0.099,0.087,0.044,0.097,0.073
750,E00023797,175.729,23.949,13.819,14.866,14.617,19.901,262.882,1.474,0.201,0.116,0.125,0.123,0.167,2.205,0.037,0.036,0.024,0.016,0.017,0.043,0.037,0.036,0.024,0.016,0.017,0.043
751,E00175262,125.357,42.088,10.395,13.803,12.479,11.819,215.94,1.329,0.446,0.11,0.146,0.132,0.125,2.29,0.034,0.08,0.023,0.019,0.019,0.032,0.034,0.08,0.023,0.019,0.019,0.032
752,E00023548,294.961,72.509,34.354,45.425,53.516,37.395,538.159,3.86,0.949,0.45,0.594,0.7,0.489,7.042,0.098,0.171,0.092,0.075,0.099,0.125,0.098,0.171,0.092,0.075,0.099,0.125
753,E00024007,1176.881,127.506,108.892,219.217,159.633,100.206,1892.334,7.949,0.861,0.736,1.481,1.078,0.677,12.782,0.201,0.155,0.15,0.188,0.153,0.173,0.201,0.155,0.15,0.188,0.153,0.173
754,E00024086,279.767,64.581,41.781,103.174,59.403,31.034,579.738,2.494,0.576,0.372,0.92,0.529,0.277,5.167,0.063,0.104,0.076,0.117,0.075,0.071,0.063,0.104,0.076,0.117,0.075,0.071
755,E00023549,116.72,56.021,10.904,14.318,17.451,16.247,231.661,1.99,0.955,0.186,0.244,0.298,0.277,3.95,0.05,0.172,0.038,0.031,0.042,0.071,0.05,0.172,0.038,0.031,0.042,0.071
756,E00023829,2074.435,187.534,133.777,254.296,250.497,133.138,3033.678,21.158,1.913,1.364,2.594,2.555,1.358,30.942,0.536,0.345,0.279,0.329,0.362,0.348,0.536,0.345,0.279,0.329,0.362,0.348
757,E00024124,3537.577,330.278,223.774,354.048,367.19,237.709,5050.576,15.805,1.476,1.0,1.582,1.64,1.062,22.564,0.4,0.266,0.205,0.201,0.233,0.272,0.4,0.266,0.205,0.201,0.233,0.272
758,E00175245,176.897,29.978,24.957,19.445,28.98,20.633,300.89,1.675,0.284,0.236,0.184,0.274,0.195,2.849,0.042,0.051,0.048,0.023,0.039,0.05,0.042,0.051,0.048,0.023,0.039,0.05
759,E00023631,542.551,73.004,101.12,82.415,159.209,62.672,1020.972,4.905,0.66,0.914,0.745,1.439,0.567,9.231,0.124,0.119,0.187,0.095,0.204,0.145,0.124,0.119,0.187,0.095,0.204,0.145
760,E00023440,495.332,82.421,54.942,130.901,91.485,56.946,912.027,2.639,0.439,0.293,0.697,0.487,0.303,4.858,0.067,0.079,0.06,0.088,0.069,0.078,0.067,0.079,0.06,0.088,0.069,0.078
761,E00175190,4591.601,480.386,614.449,1230.531,647.699,369.301,7933.966,14.313,1.497,1.915,3.836,2.019,1.151,24.732,0.363,0.27,0.392,0.487,0.286,0.295,0.363,0.27,0.392,0.487,0.286,0.295
