,OA,[total] - worker_count,[total] - student_count,[total] - tourist_count,[total] - shopper_count,[total] - leisurer_count,[total] - chorer_count,[total] - total_count,[per_effective_area_square_meter] - worker_count,[per_effective_area_square_meter] - student_count,[per_effective_area_square_meter] - tourist_count,[per_effective_area_square_meter] - shopper_count,[per_effective_area_square_meter] - leisurer_count,[per_effective_area_square_meter] - chorer_count,[per_effective_area_square_meter] - total_count,[%_of_borough_total] - [per_effective_area_square_meter] - worker,[%_of_borough_total] - [per_effective_area_square_meter] - student,[%_of_borough_total] - [per_effective_area_square_meter] - tourist,[%_of_borough_total] - [per_effective_area_square_meter] - shopper,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[%_of_borough_total] - [per_effective_area_square_meter] - chorer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - worker,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - student,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - tourist,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - shopper,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - chorer
240,E00023839,1248.748,947.044,1022.421,1401.904,1017.605,1142.082,6779.804,3.815,2.893,3.123,4.282,3.109,3.489,20.71,0.313,0.275,0.298,0.388,0.29,0.275,0.313,0.275,0.298,0.388,0.29,0.275
241,E00024118,622.95,395.864,490.958,470.421,497.228,548.08,3025.5,2.612,1.66,2.059,1.973,2.085,2.298,12.688,0.215,0.158,0.196,0.179,0.195,0.181,0.215,0.158,0.196,0.179,0.195,0.181
242,E00023639,114.211,108.401,122.309,141.76,131.119,122.351,740.151,1.078,1.023,1.154,1.338,1.238,1.155,6.986,0.089,0.097,0.11,0.121,0.116,0.091,0.089,0.097,0.11,0.121,0.116,0.091
243,E00023655,121.485,91.964,105.625,89.811,94.526,113.038,616.449,1.197,0.906,1.041,0.885,0.932,1.114,6.076,0.098,0.086,0.099,0.08,0.087,0.088,0.098,0.086,0.099,0.08,0.087,0.088
244,E00023448,89.702,109.436,59.805,57.174,66.556,98.714,481.387,0.511,0.624,0.341,0.326,0.379,0.563,2.744,0.042,0.059,0.033,0.029,0.035,0.044,0.042,0.059,0.033,0.029,0.035,0.044
245,E00023995,118.769,112.874,110.925,102.293,115.333,132.342,692.537,1.456,1.384,1.36,1.254,1.414,1.623,8.492,0.12,0.131,0.13,0.114,0.132,0.128,0.12,0.131,0.13,0.114,0.132,0.128
246,E00023914,136.545,100.292,105.849,107.811,99.221,144.952,694.67,0.971,0.713,0.753,0.767,0.706,1.031,4.941,0.08,0.068,0.072,0.069,0.066,0.081,0.08,0.068,0.072,0.069,0.066,0.081
247,E00023551,82.013,104.521,69.913,75.644,63.581,92.184,487.855,0.81,1.033,0.691,0.748,0.628,0.911,4.821,0.067,0.098,0.066,0.068,0.059,0.072,0.067,0.098,0.066,0.068,0.059,0.072
248,E00023945,1458.897,1257.747,1706.979,1073.855,1470.028,1207.198,8174.704,1.96,1.69,2.294,1.443,1.975,1.622,10.984,0.161,0.161,0.219,0.131,0.184,0.128,0.161,0.161,0.219,0.131,0.184,0.128
249,E00023545,95.912,99.24,82.569,75.577,69.673,112.588,535.559,0.925,0.957,0.796,0.728,0.672,1.085,5.162,0.076,0.091,0.076,0.066,0.063,0.086,0.076,0.091,0.076,0.066,0.063,0.086
250,E00023821,407.702,335.094,269.68,276.182,275.771,481.027,2045.456,3.159,2.596,2.09,2.14,2.137,3.727,15.849,0.259,0.247,0.199,0.194,0.2,0.294,0.259,0.247,0.199,0.194,0.2,0.294
251,E00023863,95.832,91.738,83.161,83.617,76.465,110.583,541.396,0.73,0.699,0.634,0.637,0.583,0.843,4.125,0.06,0.066,0.06,0.058,0.054,0.066,0.06,0.066,0.06,0.058,0.054,0.066
252,E00023956,221.883,199.371,197.389,188.028,203.756,183.131,1193.558,2.618,2.352,2.329,2.218,2.404,2.161,14.082,0.215,0.223,0.222,0.201,0.225,0.17,0.215,0.223,0.222,0.201,0.225,0.17
253,E00024072,58.488,48.629,52.239,55.374,48.638,72.65,336.017,0.478,0.398,0.427,0.453,0.398,0.594,2.749,0.039,0.038,0.041,0.041,0.037,0.047,0.039,0.038,0.041,0.041,0.037,0.047
254,E00023969,107.265,118.897,101.219,93.457,102.39,113.771,636.998,1.398,1.549,1.319,1.218,1.334,1.482,8.3,0.115,0.147,0.126,0.11,0.125,0.117,0.115,0.147,0.126,0.11,0.125,0.117
255,E00023476,232.544,210.657,226.25,232.303,238.14,290.03,1429.925,1.391,1.26,1.353,1.389,1.424,1.735,8.552,0.114,0.12,0.129,0.126,0.133,0.137,0.114,0.12,0.129,0.126,0.133,0.137
256,E00023663,136.988,114.339,117.994,162.18,117.725,165.069,814.295,1.141,0.952,0.982,1.35,0.98,1.374,6.78,0.094,0.09,0.094,0.122,0.092,0.108,0.094,0.09,0.094,0.122,0.092,0.108
257,E00023572,575.728,487.254,528.284,673.174,489.749,710.433,3464.622,3.262,2.76,2.993,3.814,2.775,4.025,19.628,0.268,0.262,0.285,0.345,0.259,0.317,0.268,0.262,0.285,0.345,0.259,0.317
258,E00024129,1709.54,1330.452,1206.808,1550.325,1173.885,1628.793,8599.802,4.857,3.78,3.429,4.405,3.335,4.627,24.432,0.399,0.359,0.327,0.399,0.312,0.365,0.399,0.359,0.327,0.399,0.312,0.365
259,E00023479,162.365,160.571,167.31,165.648,175.391,194.34,1025.625,1.459,1.443,1.504,1.489,1.576,1.747,9.219,0.12,0.137,0.143,0.135,0.147,0.138,0.12,0.137,0.143,0.135,0.147,0.138
260,E00023815,303.006,246.027,232.334,231.314,253.56,282.907,1549.148,3.339,2.711,2.561,2.549,2.794,3.118,17.073,0.274,0.258,0.244,0.231,0.261,0.246,0.274,0.258,0.244,0.231,0.261,0.246
261,E00023611,166.177,143.811,163.535,178.774,188.01,226.678,1066.984,1.919,1.661,1.888,2.064,2.171,2.618,12.321,0.158,0.158,0.18,0.187,0.203,0.206,0.158,0.158,0.18,0.187,0.203,0.206
262,E00023690,70.133,57.222,67.273,56.419,56.799,76.082,383.929,0.581,0.474,0.558,0.468,0.471,0.631,3.183,0.048,0.045,0.053,0.042,0.044,0.05,0.048,0.045,0.053,0.042,0.044,0.05
263,E00023894,101.449,105.026,94.246,116.491,83.757,118.201,619.17,0.967,1.001,0.898,1.11,0.798,1.126,5.9,0.079,0.095,0.086,0.1,0.075,0.089,0.079,0.095,0.086,0.1,0.075,0.089
264,E00023921,275.943,240.961,279.746,234.613,252.896,262.071,1546.229,3.237,2.827,3.282,2.752,2.967,3.075,18.14,0.266,0.269,0.313,0.249,0.277,0.242,0.266,0.269,0.313,0.249,0.277,0.242
265,E00024090,52.416,84.762,41.22,36.623,41.7,55.48,312.201,0.506,0.818,0.398,0.353,0.402,0.535,3.013,0.042,0.078,0.038,0.032,0.038,0.042,0.042,0.078,0.038,0.032,0.038,0.042
266,E00024093,93.768,91.227,79.351,78.683,79.573,111.226,533.827,0.954,0.928,0.807,0.8,0.809,1.131,5.429,0.078,0.088,0.077,0.072,0.076,0.089,0.078,0.088,0.077,0.072,0.076,0.089
267,E00023493,292.141,185.976,222.443,202.122,207.568,282.904,1393.152,3.448,2.195,2.625,2.386,2.45,3.339,16.443,0.283,0.209,0.25,0.216,0.229,0.263,0.283,0.209,0.25,0.216,0.229,0.263
268,E00024001,200.977,161.72,170.599,148.299,176.878,219.586,1078.059,0.999,0.804,0.848,0.737,0.879,1.092,5.36,0.082,0.076,0.081,0.067,0.082,0.086,0.082,0.076,0.081,0.067,0.082,0.086
269,E00023990,113.669,104.411,122.257,117.04,130.635,134.473,722.484,1.165,1.07,1.253,1.2,1.339,1.378,7.405,0.096,0.102,0.119,0.109,0.125,0.109,0.096,0.102,0.119,0.109,0.125,0.109
270,E00175251,87.347,86.658,85.894,72.093,86.534,88.446,506.973,0.993,0.985,0.977,0.82,0.984,1.006,5.764,0.082,0.094,0.093,0.074,0.092,0.079,0.082,0.094,0.093,0.074,0.092,0.079
271,E00023971,90.757,80.415,81.085,69.647,78.96,93.425,494.289,1.321,1.171,1.18,1.014,1.149,1.36,7.195,0.109,0.111,0.112,0.092,0.107,0.107,0.109,0.111,0.112,0.092,0.107,0.107
272,E00175229,164.4,142.117,135.006,124.102,138.848,181.978,886.451,1.266,1.094,1.039,0.955,1.069,1.401,6.824,0.104,0.104,0.099,0.087,0.1,0.11,0.104,0.104,0.099,0.087,0.1,0.11
273,E00023911,51.941,39.136,36.261,42.153,41.483,56.533,267.507,0.655,0.494,0.457,0.532,0.523,0.713,3.373,0.054,0.047,0.044,0.048,0.049,0.056,0.054,0.047,0.044,0.048,0.049,0.056
274,E00023737,256.521,216.168,241.278,226.223,298.172,263.137,1501.5,3.119,2.628,2.934,2.751,3.625,3.199,18.256,0.256,0.25,0.279,0.249,0.339,0.252,0.256,0.25,0.279,0.249,0.339,0.252
275,E00175276,132.442,115.544,104.394,115.639,104.977,140.537,713.533,1.143,0.997,0.901,0.998,0.906,1.212,6.155,0.094,0.095,0.086,0.09,0.085,0.096,0.094,0.095,0.086,0.09,0.085,0.096
276,E00023644,415.682,313.986,372.52,358.995,363.141,416.614,2240.937,3.854,2.911,3.454,3.328,3.367,3.862,20.775,0.317,0.277,0.329,0.301,0.314,0.304,0.317,0.277,0.329,0.301,0.314,0.304
277,E00023866,143.84,121.439,123.907,138.247,121.004,157.119,805.556,1.179,0.996,1.016,1.133,0.992,1.288,6.604,0.097,0.095,0.097,0.103,0.093,0.101,0.097,0.095,0.097,0.103,0.093,0.101
278,E00023981,51.922,46.89,62.65,38.948,57.578,50.329,308.318,0.461,0.416,0.556,0.345,0.511,0.446,2.735,0.038,0.04,0.053,0.031,0.048,0.035,0.038,0.04,0.053,0.031,0.048,0.035
279,E00175218,349.05,239.125,269.422,290.57,258.962,320.13,1727.259,2.209,1.514,1.705,1.839,1.639,2.026,10.933,0.181,0.144,0.162,0.166,0.153,0.16,0.181,0.144,0.162,0.166,0.153,0.16
280,E00175260,31.127,39.255,22.012,27.871,20.612,39.0,179.877,0.403,0.508,0.285,0.36,0.267,0.504,2.326,0.033,0.048,0.027,0.033,0.025,0.04,0.033,0.048,0.027,0.033,0.025,0.04
281,E00023917,60.872,57.541,56.782,40.58,47.574,57.611,320.96,0.558,0.527,0.52,0.372,0.436,0.528,2.942,0.046,0.05,0.05,0.034,0.041,0.042,0.046,0.05,0.05,0.034,0.041,0.042
282,E00023523,325.12,268.557,267.251,274.558,258.657,318.384,1712.527,2.668,2.204,2.193,2.253,2.123,2.613,14.054,0.219,0.209,0.209,0.204,0.198,0.206,0.219,0.209,0.209,0.204,0.198,0.206
283,E00175253,184.121,159.36,146.368,138.852,156.641,200.17,985.51,1.273,1.102,1.012,0.96,1.083,1.384,6.815,0.105,0.105,0.096,0.087,0.101,0.109,0.105,0.105,0.096,0.087,0.101,0.109
284,E00023766,29.652,33.411,25.905,19.488,33.374,26.755,168.584,0.29,0.327,0.254,0.191,0.327,0.262,1.651,0.024,0.031,0.024,0.017,0.031,0.021,0.024,0.031,0.024,0.017,0.031,0.021
285,E00023675,93.566,107.696,88.346,54.227,84.002,77.853,505.688,0.836,0.962,0.79,0.485,0.751,0.696,4.519,0.069,0.091,0.075,0.044,0.07,0.055,0.069,0.091,0.075,0.044,0.07,0.055
286,E00024019,93.141,78.01,63.977,54.586,67.976,101.72,459.409,1.286,1.077,0.883,0.754,0.939,1.405,6.344,0.106,0.102,0.084,0.068,0.088,0.111,0.106,0.102,0.084,0.068,0.088,0.111
287,E00175183,341.71,297.98,289.37,307.069,277.049,379.954,1893.132,1.847,1.61,1.564,1.659,1.497,2.053,10.231,0.152,0.153,0.149,0.15,0.14,0.162,0.152,0.153,0.149,0.15,0.14,0.162
288,E00023550,39.638,57.215,33.438,24.765,26.121,34.114,215.291,0.333,0.48,0.281,0.208,0.219,0.286,1.806,0.027,0.046,0.027,0.019,0.02,0.023,0.027,0.046,0.027,0.019,0.02,0.023
289,E00023679,114.681,156.521,103.732,67.792,109.835,74.098,626.658,0.871,1.188,0.787,0.515,0.834,0.563,4.757,0.072,0.113,0.075,0.047,0.078,0.044,0.072,0.113,0.075,0.047,0.078,0.044
290,E00023790,49.973,51.597,37.78,35.803,39.186,51.505,265.846,0.357,0.369,0.27,0.256,0.28,0.368,1.901,0.029,0.035,0.026,0.023,0.026,0.029,0.029,0.035,0.026,0.023,0.026,0.029
291,E00023711,202.201,187.466,188.013,210.381,198.235,242.569,1228.866,1.637,1.518,1.523,1.704,1.605,1.964,9.952,0.134,0.144,0.145,0.154,0.15,0.155,0.134,0.144,0.145,0.154,0.15,0.155
292,E00023574,310.07,286.381,307.432,411.616,276.995,413.446,2005.941,2.269,2.096,2.25,3.012,2.027,3.025,14.678,0.186,0.199,0.214,0.273,0.189,0.238,0.186,0.199,0.214,0.273,0.189,0.238
293,E00023552,57.145,57.405,45.385,45.453,42.162,67.311,314.862,0.74,0.743,0.587,0.588,0.546,0.871,4.075,0.061,0.071,0.056,0.053,0.051,0.069,0.061,0.071,0.056,0.053,0.051,0.069
294,E00024122,221.762,227.472,171.273,186.974,181.352,205.361,1194.194,3.708,3.804,2.864,3.127,3.033,3.434,19.969,0.305,0.361,0.273,0.283,0.283,0.271,0.305,0.361,0.273,0.283,0.283,0.271
295,E00023562,79.889,82.285,90.042,122.992,94.356,118.123,587.687,1.31,1.349,1.476,2.016,1.547,1.936,9.634,0.108,0.128,0.141,0.182,0.144,0.153,0.108,0.128,0.141,0.182,0.144,0.153
296,E00023771,43.919,40.424,50.15,52.377,59.007,47.894,293.77,0.343,0.315,0.391,0.409,0.461,0.374,2.293,0.028,0.03,0.037,0.037,0.043,0.029,0.028,0.03,0.037,0.037,0.043,0.029
297,E00023724,213.164,191.652,206.187,211.09,219.245,247.324,1288.662,1.742,1.566,1.685,1.725,1.791,2.021,10.53,0.143,0.149,0.16,0.156,0.167,0.159,0.143,0.149,0.16,0.156,0.167,0.159
298,E00023941,570.774,414.489,439.713,431.258,433.586,475.051,2764.872,2.849,2.069,2.195,2.152,2.164,2.371,13.799,0.234,0.197,0.209,0.195,0.202,0.187,0.234,0.197,0.209,0.195,0.202,0.187
299,E00023482,180.158,176.862,179.103,181.415,188.804,221.288,1127.63,1.786,1.753,1.775,1.798,1.872,2.193,11.177,0.147,0.167,0.169,0.163,0.175,0.173,0.147,0.167,0.169,0.163,0.175,0.173
300,E00023428,89.592,65.59,51.576,53.72,42.316,98.057,400.849,0.811,0.594,0.467,0.486,0.383,0.887,3.628,0.067,0.056,0.044,0.044,0.036,0.07,0.067,0.056,0.044,0.044,0.036,0.07
301,E00023758,123.095,100.246,124.714,93.163,119.249,110.752,671.218,0.607,0.494,0.615,0.46,0.588,0.546,3.311,0.05,0.047,0.059,0.042,0.055,0.043,0.05,0.047,0.059,0.042,0.055,0.043
302,E00024078,43.081,50.53,39.794,33.248,36.539,42.22,245.412,0.511,0.6,0.472,0.395,0.434,0.501,2.913,0.042,0.057,0.045,0.036,0.04,0.039,0.042,0.057,0.045,0.036,0.04,0.039
303,E00023782,51.169,47.914,41.632,40.952,43.061,70.541,295.268,0.372,0.349,0.303,0.298,0.313,0.513,2.148,0.031,0.033,0.029,0.027,0.029,0.04,0.031,0.033,0.029,0.027,0.029,0.04
304,E00023959,456.097,403.281,512.983,544.308,646.656,385.788,2949.114,4.841,4.281,5.445,5.778,6.864,4.095,31.304,0.398,0.407,0.519,0.523,0.641,0.323,0.398,0.407,0.519,0.523,0.641,0.323
305,E00023703,245.595,200.131,243.042,234.643,296.407,247.936,1467.755,1.932,1.574,1.912,1.846,2.332,1.95,11.545,0.159,0.15,0.182,0.167,0.218,0.154,0.159,0.15,0.182,0.167,0.218,0.154
306,E00023773,84.122,60.293,68.509,83.09,71.573,93.458,461.045,0.933,0.669,0.76,0.921,0.794,1.036,5.112,0.077,0.064,0.072,0.083,0.074,0.082,0.077,0.064,0.072,0.083,0.074,0.082
307,E00175271,100.032,113.583,97.205,143.411,90.931,133.093,678.256,1.169,1.328,1.136,1.677,1.063,1.556,7.929,0.096,0.126,0.108,0.152,0.099,0.123,0.096,0.126,0.108,0.152,0.099,0.123
308,E00175200,111.594,90.61,85.015,102.548,83.649,118.621,592.036,1.993,1.618,1.518,1.831,1.494,2.118,10.573,0.164,0.154,0.145,0.166,0.14,0.167,0.164,0.154,0.145,0.166,0.14,0.167
309,E00175239,339.375,260.921,281.181,277.908,295.8,354.548,1809.731,2.75,2.115,2.279,2.252,2.397,2.873,14.667,0.226,0.201,0.217,0.204,0.224,0.226,0.226,0.201,0.217,0.204,0.224,0.226
310,E00023698,229.963,183.28,210.374,202.324,261.791,227.822,1315.552,2.422,1.93,2.215,2.131,2.757,2.399,13.853,0.199,0.183,0.211,0.193,0.258,0.189,0.199,0.183,0.211,0.193,0.258,0.189
311,E00175226,463.322,328.036,439.524,241.211,324.566,332.751,2129.41,1.394,0.987,1.323,0.726,0.977,1.001,6.409,0.114,0.094,0.126,0.066,0.091,0.079,0.114,0.094,0.126,0.066,0.091,0.079
312,E00023942,565.759,432.312,491.824,478.933,473.153,494.543,2936.524,2.362,1.805,2.053,1.999,1.975,2.065,12.259,0.194,0.171,0.196,0.181,0.185,0.163,0.194,0.171,0.196,0.181,0.185,0.163
313,E00023949,219.841,186.203,169.158,169.159,173.306,213.977,1131.643,2.441,2.067,1.878,1.878,1.924,2.376,12.564,0.2,0.196,0.179,0.17,0.18,0.187,0.2,0.196,0.179,0.17,0.18,0.187
314,E00023977,23.794,24.754,39.17,19.68,36.078,23.211,166.687,0.404,0.42,0.664,0.334,0.612,0.394,2.827,0.033,0.04,0.063,0.03,0.057,0.031,0.033,0.04,0.063,0.03,0.057,0.031
315,E00023725,166.166,164.997,185.034,156.486,180.996,186.495,1040.174,1.628,1.617,1.813,1.533,1.774,1.827,10.193,0.134,0.154,0.173,0.139,0.166,0.144,0.134,0.154,0.173,0.139,0.166,0.144
316,E00023739,136.657,149.839,132.548,98.229,125.695,147.786,790.754,1.01,1.108,0.98,0.726,0.929,1.092,5.845,0.083,0.105,0.093,0.066,0.087,0.086,0.083,0.105,0.093,0.066,0.087,0.086
317,E00023918,120.534,86.803,97.476,101.801,95.682,138.093,640.388,1.111,0.8,0.899,0.939,0.882,1.273,5.905,0.091,0.076,0.086,0.085,0.082,0.1,0.091,0.076,0.086,0.085,0.082,0.1
318,E00023451,60.66,79.83,56.839,58.182,64.429,56.982,376.922,0.507,0.667,0.475,0.486,0.538,0.476,3.149,0.042,0.063,0.045,0.044,0.05,0.037,0.042,0.063,0.045,0.044,0.05,0.037
319,E00023556,34.111,53.779,26.928,19.309,20.601,33.535,188.262,0.301,0.475,0.238,0.171,0.182,0.296,1.664,0.025,0.045,0.023,0.015,0.017,0.023,0.025,0.045,0.023,0.015,0.017,0.023
320,E00023999,129.849,138.446,130.02,111.89,131.749,136.91,778.863,1.206,1.285,1.207,1.039,1.223,1.271,7.231,0.099,0.122,0.115,0.094,0.114,0.1,0.099,0.122,0.115,0.094,0.114,0.1
321,E00023953,224.811,213.794,180.335,175.451,186.434,241.657,1222.482,1.892,1.799,1.517,1.476,1.569,2.033,10.287,0.155,0.171,0.145,0.134,0.147,0.16,0.155,0.171,0.145,0.134,0.147,0.16
322,E00023619,314.397,270.882,258.134,253.841,287.026,322.639,1706.92,1.454,1.253,1.194,1.174,1.328,1.492,7.895,0.119,0.119,0.114,0.106,0.124,0.118,0.119,0.119,0.114,0.106,0.124,0.118
323,E00023925,39.462,43.573,32.316,30.219,27.559,46.253,219.382,0.29,0.32,0.237,0.222,0.202,0.34,1.612,0.024,0.03,0.023,0.02,0.019,0.027,0.024,0.03,0.023,0.02,0.019,0.027
324,E00175191,904.104,764.377,815.359,1125.428,886.034,821.614,5316.916,3.464,2.929,3.124,4.312,3.395,3.148,20.37,0.285,0.278,0.298,0.39,0.317,0.248,0.285,0.278,0.298,0.39,0.317,0.248
325,E00023794,65.175,48.705,44.899,51.854,44.22,70.782,325.634,0.842,0.629,0.58,0.67,0.571,0.914,4.207,0.069,0.06,0.055,0.061,0.053,0.072,0.069,0.06,0.055,0.061,0.053,0.072
326,E00023627,415.412,320.408,344.804,370.586,351.433,434.472,2237.116,3.931,3.032,3.262,3.506,3.325,4.111,21.167,0.323,0.288,0.311,0.317,0.311,0.324,0.323,0.288,0.311,0.317,0.311,0.324
327,E00024080,182.111,171.727,158.308,167.614,147.22,182.252,1009.232,0.742,0.7,0.645,0.683,0.6,0.743,4.113,0.061,0.066,0.061,0.062,0.056,0.059,0.061,0.066,0.061,0.062,0.056,0.059
328,E00024038,94.84,77.096,87.862,72.468,72.409,119.101,523.776,1.231,1.001,1.141,0.941,0.94,1.546,6.801,0.101,0.095,0.109,0.085,0.088,0.122,0.101,0.095,0.109,0.085,0.088,0.122
329,E00175264,65.018,57.321,54.208,47.449,60.609,60.623,345.229,0.525,0.463,0.438,0.383,0.49,0.49,2.789,0.043,0.044,0.042,0.035,0.046,0.039,0.043,0.044,0.042,0.035,0.046,0.039
330,E00024067,74.741,70.49,70.152,55.623,60.748,87.12,418.874,0.851,0.802,0.799,0.633,0.692,0.992,4.769,0.07,0.076,0.076,0.057,0.065,0.078,0.07,0.076,0.076,0.057,0.065,0.078
331,E00024088,79.751,94.567,54.51,61.558,54.833,97.516,442.735,0.831,0.985,0.568,0.641,0.571,1.016,4.611,0.068,0.094,0.054,0.058,0.053,0.08,0.068,0.094,0.054,0.058,0.053,0.08
332,E00024009,66.012,61.77,47.106,41.869,48.368,76.08,341.204,0.704,0.658,0.502,0.446,0.515,0.811,3.636,0.058,0.063,0.048,0.04,0.048,0.064,0.058,0.063,0.048,0.04,0.048,0.064
333,E00023886,132.244,130.047,107.415,149.855,103.097,174.651,797.308,1.073,1.056,0.872,1.216,0.837,1.418,6.472,0.088,0.1,0.083,0.11,0.078,0.112,0.088,0.1,0.083,0.11,0.078,0.112
334,E00023807,59.48,51.826,41.696,51.641,41.225,72.064,317.933,0.571,0.497,0.4,0.496,0.396,0.691,3.051,0.047,0.047,0.038,0.045,0.037,0.054,0.047,0.047,0.038,0.045,0.037,0.054
335,E00023569,198.705,194.768,206.457,297.013,184.707,286.419,1368.069,1.623,1.591,1.686,2.426,1.508,2.339,11.172,0.133,0.151,0.161,0.22,0.141,0.184,0.133,0.151,0.161,0.22,0.141,0.184
336,E00023533,79.225,62.58,62.554,67.194,60.934,96.342,428.829,0.542,0.428,0.428,0.46,0.417,0.659,2.933,0.045,0.041,0.041,0.042,0.039,0.052,0.045,0.041,0.041,0.042,0.039,0.052
337,E00023602,66.593,67.569,45.095,58.708,44.134,87.68,369.779,0.665,0.674,0.45,0.586,0.441,0.875,3.691,0.055,0.064,0.043,0.053,0.041,0.069,0.055,0.064,0.043,0.053,0.041,0.069
338,E00023791,165.93,164.382,141.319,149.599,149.741,170.345,941.316,1.059,1.049,0.902,0.955,0.956,1.087,6.008,0.087,0.1,0.086,0.086,0.089,0.086,0.087,0.1,0.086,0.086,0.089,0.086
339,E00023710,132.713,123.231,113.087,139.172,117.587,168.997,794.788,1.511,1.403,1.288,1.585,1.339,1.924,9.05,0.124,0.133,0.123,0.143,0.125,0.152,0.124,0.133,0.123,0.143,0.125,0.152
340,E00175193,807.275,691.904,721.48,846.176,840.28,741.735,4648.85,3.327,2.852,2.974,3.487,3.463,3.057,19.16,0.273,0.271,0.283,0.316,0.324,0.241,0.273,0.271,0.283,0.316,0.324,0.241
341,E00023696,150.071,162.639,168.757,155.48,177.168,171.833,985.948,1.407,1.525,1.582,1.458,1.661,1.611,9.245,0.116,0.145,0.151,0.132,0.155,0.127,0.116,0.145,0.151,0.132,0.155,0.127
