,OA,[total] - worker_count,[total] - student_count,[total] - tourist_count,[total] - shopper_count,[total] - leisurer_count,[total] - chorer_count,[total] - total_count,[per_effective_area_square_meter] - worker_count,[per_effective_area_square_meter] - student_count,[per_effective_area_square_meter] - tourist_count,[per_effective_area_square_meter] - shopper_count,[per_effective_area_square_meter] - leisurer_count,[per_effective_area_square_meter] - chorer_count,[per_effective_area_square_meter] - total_count,[%_of_borough_total] - [per_effective_area_square_meter] - worker,[%_of_borough_total] - [per_effective_area_square_meter] - student,[%_of_borough_total] - [per_effective_area_square_meter] - tourist,[%_of_borough_total] - [per_effective_area_square_meter] - shopper,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[%_of_borough_total] - [per_effective_area_square_meter] - chorer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - worker,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - student,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - tourist,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - shopper,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - chorer
120,E00023505,916.13,134.383,135.915,161.867,206.834,100.4,1655.529,7.035,1.032,1.044,1.243,1.588,0.771,12.713,0.189,0.195,0.167,0.169,0.186,0.201,0.189,0.195,0.167,0.169,0.186,0.201
121,E00024024,707.585,128.174,149.357,130.163,174.354,73.781,1363.414,2.149,0.389,0.454,0.395,0.53,0.224,4.141,0.058,0.073,0.073,0.054,0.062,0.058,0.058,0.073,0.073,0.054,0.062,0.058
122,E00023954,489.286,87.922,68.647,67.089,97.905,49.029,859.878,4.465,0.802,0.626,0.612,0.893,0.447,7.847,0.12,0.151,0.1,0.083,0.105,0.117,0.12,0.151,0.1,0.083,0.105,0.117
123,E00175206,7260.537,1047.901,1482.338,1699.827,1879.508,813.439,14183.549,5.33,0.769,1.088,1.248,1.38,0.597,10.411,0.143,0.145,0.174,0.169,0.162,0.156,0.143,0.145,0.174,0.169,0.162,0.156
124,E00023833,1212.053,130.271,159.499,224.614,236.257,92.5,2055.194,13.82,1.485,1.819,2.561,2.694,1.055,23.433,0.37,0.28,0.291,0.348,0.315,0.275,0.37,0.28,0.291,0.348,0.315,0.275
125,E00023801,360.407,55.289,57.249,78.165,67.83,42.837,661.777,2.169,0.333,0.345,0.47,0.408,0.258,3.983,0.058,0.063,0.055,0.064,0.048,0.067,0.058,0.063,0.055,0.064,0.048,0.067
126,E00023880,156.562,37.356,16.165,27.651,22.096,17.121,276.949,1.885,0.45,0.195,0.333,0.266,0.206,3.335,0.051,0.085,0.031,0.045,0.031,0.054,0.051,0.085,0.031,0.045,0.031,0.054
127,E00023719,428.609,73.139,76.194,77.925,104.512,46.562,806.941,5.615,0.958,0.998,1.021,1.369,0.61,10.571,0.151,0.181,0.16,0.138,0.16,0.159,0.151,0.181,0.16,0.138,0.16,0.159
128,E00023798,258.091,25.707,35.412,55.54,47.268,27.118,449.135,2.285,0.228,0.314,0.492,0.418,0.24,3.976,0.061,0.043,0.05,0.067,0.049,0.063,0.061,0.043,0.05,0.067,0.049,0.063
129,E00023492,717.366,81.433,86.468,76.5,152.183,77.273,1191.222,8.555,0.971,1.031,0.912,1.815,0.922,14.206,0.229,0.183,0.165,0.124,0.213,0.24,0.229,0.183,0.165,0.124,0.213,0.24
130,E00175184,767.487,116.348,134.986,137.27,191.458,76.169,1423.718,9.975,1.512,1.754,1.784,2.488,0.99,18.504,0.267,0.285,0.281,0.242,0.291,0.258,0.267,0.285,0.281,0.242,0.291,0.258
131,E00024020,248.11,35.775,40.011,44.807,47.174,24.869,440.746,2.064,0.298,0.333,0.373,0.392,0.207,3.667,0.055,0.056,0.053,0.05,0.046,0.054,0.055,0.056,0.053,0.05,0.046,0.054
132,E00023717,132.363,21.444,23.525,12.823,32.747,14.049,236.951,2.301,0.373,0.409,0.223,0.569,0.244,4.118,0.062,0.07,0.065,0.03,0.067,0.063,0.062,0.07,0.065,0.03,0.067,0.063
133,E00175207,885.762,112.404,126.129,169.659,172.468,93.925,1560.348,6.598,0.837,0.939,1.264,1.285,0.7,11.622,0.177,0.158,0.151,0.172,0.15,0.182,0.177,0.158,0.151,0.172,0.15,0.182
134,E00023741,310.69,63.61,53.665,38.752,90.415,38.591,595.723,3.939,0.806,0.68,0.491,1.146,0.489,7.553,0.106,0.152,0.109,0.067,0.134,0.127,0.106,0.152,0.109,0.067,0.134,0.127
135,E00023796,285.21,35.591,39.937,53.325,60.806,30.825,505.694,2.021,0.252,0.283,0.378,0.431,0.218,3.583,0.054,0.048,0.045,0.051,0.05,0.057,0.054,0.048,0.045,0.051,0.05,0.057
136,E00023588,237.072,60.08,33.238,49.34,42.414,30.644,452.788,1.913,0.485,0.268,0.398,0.342,0.247,3.654,0.051,0.091,0.043,0.054,0.04,0.064,0.051,0.091,0.043,0.054,0.04,0.064
