,OA,[total] - worker_count,[total] - student_count,[total] - tourist_count,[total] - shopper_count,[total] - leisurer_count,[total] - chorer_count,[total] - total_count,[per_effective_area_square_meter] - worker_count,[per_effective_area_square_meter] - student_count,[per_effective_area_square_meter] - tourist_count,[per_effective_area_square_meter] - shopper_count,[per_effective_area_square_meter] - leisurer_count,[per_effective_area_square_meter] - chorer_count,[per_effective_area_square_meter] - total_count,[%_of_borough_total] - [per_effective_area_square_meter] - worker,[%_of_borough_total] - [per_effective_area_square_meter] - student,[%_of_borough_total] - [per_effective_area_square_meter] - tourist,[%_of_borough_total] - [per_effective_area_square_meter] - shopper,[%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[%_of_borough_total] - [per_effective_area_square_meter] - chorer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - worker,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - student,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - tourist,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - shopper,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - leisurer,[shared_scale] - [%_of_borough_total] - [per_effective_area_square_meter] - chorer
240,E00023839,3345.941,410.903,674.141,969.389,699.417,296.237,6396.028,10.221,1.255,2.059,2.961,2.137,0.905,19.538,0.304,0.204,0.253,0.413,0.26,0.214,0.304,0.204,0.253,0.413,0.26,0.214
241,E00024118,1892.449,191.489,402.085,237.588,378.883,217.013,3319.507,7.936,0.803,1.686,0.996,1.589,0.91,13.921,0.236,0.131,0.207,0.139,0.193,0.215,0.236,0.131,0.207,0.139,0.193,0.215
242,E00023639,291.153,43.838,102.087,97.913,96.637,35.366,666.993,2.748,0.414,0.964,0.924,0.912,0.334,6.296,0.082,0.067,0.118,0.129,0.111,0.079,0.082,0.067,0.118,0.129,0.111,0.079
243,E00023655,353.921,39.921,61.117,32.005,69.464,40.787,597.216,3.488,0.393,0.602,0.315,0.685,0.402,5.887,0.104,0.064,0.074,0.044,0.083,0.095,0.104,0.064,0.074,0.044,0.083,0.095
244,E00023448,272.375,115.708,37.348,22.833,47.395,56.203,551.863,1.553,0.66,0.213,0.13,0.27,0.32,3.146,0.046,0.107,0.026,0.018,0.033,0.076,0.046,0.107,0.026,0.018,0.033,0.076
245,E00023995,306.808,76.497,90.852,75.38,99.301,45.219,694.057,3.762,0.938,1.114,0.924,1.218,0.555,8.511,0.112,0.153,0.137,0.129,0.148,0.131,0.112,0.153,0.137,0.129,0.148,0.131
246,E00023914,362.396,52.406,68.055,94.654,68.406,70.133,716.051,2.578,0.373,0.484,0.673,0.487,0.499,5.093,0.077,0.061,0.059,0.094,0.059,0.118,0.077,0.061,0.059,0.094,0.059,0.118
247,E00023551,197.127,101.535,46.003,52.828,55.783,27.976,481.253,1.948,1.003,0.455,0.522,0.551,0.276,4.756,0.058,0.163,0.056,0.073,0.067,0.065,0.058,0.163,0.056,0.073,0.067,0.065
248,E00023945,3905.323,672.525,1968.405,520.987,1210.725,414.708,8692.673,5.247,0.904,2.645,0.7,1.627,0.557,11.68,0.156,0.147,0.325,0.098,0.198,0.132,0.156,0.147,0.325,0.098,0.198,0.132
249,E00023545,277.096,82.951,55.03,41.407,52.326,56.622,565.432,2.671,0.8,0.53,0.399,0.504,0.546,5.45,0.079,0.13,0.065,0.056,0.061,0.129,0.079,0.13,0.065,0.056,0.061,0.129
250,E00023821,1226.241,155.264,165.211,141.692,170.99,102.659,1962.058,9.501,1.203,1.28,1.098,1.325,0.795,15.202,0.282,0.196,0.157,0.153,0.161,0.188,0.282,0.196,0.157,0.153,0.161,0.188
251,E00023863,228.784,67.002,49.187,45.009,46.555,40.767,477.304,1.743,0.511,0.375,0.343,0.355,0.311,3.637,0.052,0.083,0.046,0.048,0.043,0.073,0.052,0.083,0.046,0.048,0.043,0.073
252,E00023956,586.727,120.341,161.281,141.904,134.977,41.749,1186.979,6.922,1.42,1.903,1.674,1.592,0.493,14.004,0.206,0.231,0.234,0.234,0.193,0.116,0.206,0.231,0.234,0.234,0.193,0.116
253,E00024072,170.193,29.845,31.465,38.005,35.759,37.09,342.357,1.392,0.244,0.257,0.311,0.293,0.303,2.8,0.041,0.04,0.032,0.043,0.035,0.072,0.041,0.04,0.032,0.043,0.035,0.072
254,E00023969,288.044,99.103,87.897,53.424,99.235,39.226,666.93,3.753,1.291,1.145,0.696,1.293,0.511,8.69,0.112,0.21,0.141,0.097,0.157,0.121,0.112,0.21,0.141,0.097,0.157,0.121
255,E00023476,607.731,91.776,184.992,184.388,207.793,90.71,1367.391,3.635,0.549,1.106,1.103,1.243,0.543,8.178,0.108,0.089,0.136,0.154,0.151,0.128,0.108,0.089,0.136,0.154,0.151,0.128
256,E00023663,419.217,70.386,63.831,118.953,73.93,66.017,812.334,3.49,0.586,0.531,0.99,0.616,0.55,6.763,0.104,0.095,0.065,0.138,0.075,0.13,0.104,0.095,0.065,0.138,0.075,0.13
257,E00023572,1491.91,233.909,371.416,599.711,327.361,211.65,3235.956,8.452,1.325,2.104,3.398,1.855,1.199,18.333,0.251,0.216,0.258,0.474,0.225,0.283,0.251,0.216,0.258,0.474,0.225,0.283
258,E00024129,5087.936,635.542,742.18,1008.382,675.953,385.096,8535.089,14.455,1.806,2.109,2.865,1.92,1.094,24.248,0.43,0.294,0.259,0.4,0.233,0.259,0.43,0.294,0.259,0.4,0.233,0.259
259,E00023479,424.078,96.282,147.877,145.096,148.69,63.356,1025.379,3.812,0.865,1.329,1.304,1.336,0.569,9.216,0.113,0.141,0.163,0.182,0.163,0.134,0.113,0.141,0.163,0.182,0.163,0.134
260,E00023815,878.747,144.254,191.552,124.716,186.48,80.921,1606.67,9.684,1.59,2.111,1.374,2.055,0.892,17.707,0.288,0.259,0.259,0.192,0.25,0.211,0.288,0.259,0.259,0.192,0.25,0.211
261,E00023611,421.747,56.598,140.98,148.762,158.666,68.528,995.28,4.87,0.654,1.628,1.718,1.832,0.791,11.493,0.145,0.106,0.2,0.24,0.223,0.187,0.145,0.106,0.2,0.24,0.223,0.187
262,E00023690,276.984,42.077,31.202,36.852,38.268,33.028,458.411,2.296,0.349,0.259,0.306,0.317,0.274,3.8,0.068,0.057,0.032,0.043,0.039,0.065,0.068,0.057,0.032,0.043,0.039,0.065
263,E00023894,257.868,64.714,53.563,74.973,64.299,39.424,554.842,2.457,0.617,0.51,0.714,0.613,0.376,5.287,0.073,0.1,0.063,0.1,0.075,0.089,0.073,0.1,0.063,0.1,0.075,0.089
264,E00023921,747.004,129.035,265.779,133.932,193.482,82.446,1551.677,8.764,1.514,3.118,1.571,2.27,0.967,18.204,0.26,0.246,0.383,0.219,0.276,0.228,0.26,0.246,0.383,0.219,0.276,0.228
265,E00024090,130.516,111.247,26.155,20.029,28.265,24.369,340.58,1.26,1.074,0.252,0.193,0.273,0.235,3.287,0.037,0.175,0.031,0.027,0.033,0.056,0.037,0.175,0.031,0.027,0.033,0.056
266,E00024093,257.525,64.649,58.323,53.781,65.337,59.891,559.506,2.619,0.657,0.593,0.547,0.664,0.609,5.69,0.078,0.107,0.073,0.076,0.081,0.144,0.078,0.107,0.073,0.076,0.081,0.144
267,E00023493,955.116,112.208,151.513,122.504,166.154,142.997,1650.492,11.273,1.324,1.788,1.446,1.961,1.688,19.48,0.335,0.215,0.22,0.202,0.238,0.399,0.335,0.215,0.22,0.202,0.238,0.399
